M_HBUSREQ,M_HADDR,M_HTRANS,M_HSIZE,M_HBURST,M_HPROT,M_HLOCK,M_HWRITE,M_HWDATA
0,243,0,0,2,0,0,1,375
0,197,0,0,2,0,0,1,826
0,33,0,0,2,0,0,1,319
0,192,0,0,4,0,0,1,817
0,38,0,0,2,0,0,1,654
0,236,0,0,2,0,0,1,737
0,154,0,0,0,0,0,1,108
0,249,0,0,1,0,0,1,907
0,90,0,0,2,0,0,1,480
0,84,0,0,2,0,0,1,476
0,4,0,0,1,0,0,1,913
0,137,0,0,3,0,0,1,949
0,287,0,0,1,0,0,1,147
0,193,0,0,3,0,0,1,551
0,66,0,0,3,0,0,1,552
0,21,0,0,0,0,0,1,212
0,196,0,0,2,0,0,1,273
0,2,0,0,0,0,0,1,250
0,368,0,0,0,0,0,1,938
0,396,0,0,0,0,0,1,925
0,12,0,0,1,0,0,1,275
0,198,0,0,1,0,0,1,150
0,242,0,0,0,0,0,1,50
0,368,0,0,1,0,0,1,153
0,345,0,0,1,0,0,1,326
0,60,0,0,4,0,0,1,537
0,172,0,0,4,0,0,1,907
0,192,0,0,0,0,0,1,247
0,2,0,0,0,0,0,1,948
0,362,0,0,3,0,0,1,913
0,156,0,0,0,0,0,1,808
0,337,0,0,3,0,0,1,650
0,358,0,0,2,0,0,1,589
0,344,0,0,1,0,0,1,520
0,189,0,0,1,0,0,1,713
0,258,0,0,0,0,0,1,726
0,122,0,0,2,0,0,1,339
0,215,0,0,3,0,0,1,426
0,144,0,0,4,0,0,1,987
0,310,0,0,3,0,0,1,661
0,305,0,0,0,0,0,1,421
0,162,0,0,3,0,0,1,457
0,225,0,0,1,0,0,1,677
0,58,0,0,0,0,0,1,929
0,235,0,0,3,0,0,1,680
0,181,0,0,1,0,0,1,787
0,0,0,0,5,0,0,1,788
0,196,0,0,1,0,0,1,0
0,326,0,0,0,0,0,1,505
0,166,0,0,2,0,0,1,260
0,289,0,0,2,0,0,1,904
0,178,0,0,0,0,0,1,722
0,336,0,0,0,0,0,1,855
0,244,0,0,1,0,0,1,180
0,321,0,0,3,0,0,1,758
0,114,0,0,0,0,0,1,271
0,31,0,0,1,0,0,1,956
0,109,0,0,2,0,0,1,835
0,263,0,0,1,0,0,1,189
0,226,0,0,1,0,0,1,60
0,150,0,0,4,0,0,1,825
0,80,0,0,3,0,0,1,282
0,367,0,0,0,0,0,1,699
0,75,0,0,0,0,0,1,246
0,359,0,0,0,0,0,1,906
0,55,0,0,3,0,0,1,312
0,135,0,0,3,0,0,1,586
0,84,0,0,1,0,0,1,403
0,249,0,0,0,0,0,1,99
0,83,0,0,1,0,0,1,453
0,347,0,0,0,0,0,1,842
0,34,0,0,3,0,0,1,837
0,34,0,0,0,0,0,1,647
0,19,0,0,1,0,0,1,388
0,141,0,0,1,0,0,1,176
0,298,0,0,3,0,0,1,648
0,103,0,0,0,0,0,1,579
0,180,0,0,0,0,0,1,352
0,365,0,0,3,0,0,1,791
0,25,0,0,1,0,0,1,653
0,57,0,0,3,0,0,1,349
0,152,0,0,2,0,0,1,808
0,141,0,0,4,0,0,1,795
0,347,0,0,0,0,0,1,693
0,180,0,0,0,0,0,1,208
0,207,0,0,4,0,0,1,876
0,161,0,0,3,0,0,1,207
0,381,0,0,2,0,0,1,993
0,45,0,0,2,0,0,1,192
0,240,0,0,1,0,0,1,433
0,305,0,0,2,0,0,1,961
0,70,0,0,0,0,0,1,560
0,88,0,0,1,0,0,1,561
0,11,0,0,3,0,0,1,225
0,365,0,0,2,0,0,1,486
0,350,0,0,0,0,0,1,532
0,121,0,0,3,0,0,1,578
0,22,0,0,0,0,0,1,313
0,373,0,0,2,0,0,1,147
0,61,0,0,0,0,0,1,597
0,131,0,0,0,0,0,1,480
0,73,0,0,0,0,0,1,608
0,139,0,0,3,0,0,1,531
0,330,0,0,3,0,0,1,839
0,347,0,0,0,0,0,1,839
0,355,0,0,1,0,0,1,989
0,60,0,0,1,0,0,1,964
0,236,0,0,1,0,0,1,108
0,62,0,0,3,0,0,1,675
0,204,0,0,0,0,0,1,852
0,269,0,0,2,0,0,1,968
0,373,0,0,1,0,0,1,751
0,276,0,0,2,0,0,1,339
0,72,0,0,3,0,0,1,737
0,26,0,0,4,0,0,1,781
0,211,0,0,4,0,0,1,900
0,351,0,0,1,0,0,1,657
0,122,0,0,2,0,0,1,230
0,392,0,0,2,0,0,1,767
0,94,0,0,1,0,0,1,898
0,82,0,0,3,0,0,1,415
0,317,0,0,0,0,0,1,705
0,365,0,0,1,0,0,1,434
0,47,0,0,2,0,0,1,316
0,266,0,0,3,0,0,1,960
0,335,0,0,1,0,0,1,753
0,224,0,0,3,0,0,1,871
0,267,0,0,1,0,0,1,884
0,151,0,0,2,0,0,1,777
0,56,0,0,4,0,0,1,994
0,113,0,0,2,0,0,1,394
0,263,0,0,0,0,0,1,394
0,231,0,0,2,0,0,1,724
0,17,0,0,2,0,0,1,629
0,278,0,0,0,0,0,1,960
0,136,0,0,1,0,0,1,420
0,174,0,0,3,0,0,1,978
0,88,0,0,0,0,0,1,640
0,122,0,0,2,0,0,1,761
0,73,0,0,0,0,0,1,844
0,66,0,0,5,0,0,1,991
0,326,0,0,2,0,0,1,91
0,388,0,0,2,0,0,1,512
0,366,0,0,2,0,0,1,677
0,67,0,0,1,0,0,1,798
0,35,0,0,0,0,0,1,472
0,73,0,0,0,0,0,1,568
0,16,0,0,1,0,0,1,12
0,93,0,0,1,0,0,1,330
0,215,0,0,2,0,0,1,155
0,258,0,0,0,0,0,1,491
0,175,0,0,4,0,0,1,723
0,159,0,0,3,0,0,1,462
0,49,0,0,1,0,0,1,486
0,114,0,0,2,0,0,1,531
0,39,0,0,4,0,0,1,785
0,217,0,0,3,0,0,1,953
0,227,0,0,2,0,0,1,389
0,375,0,0,1,0,0,1,169
0,220,0,0,0,0,0,1,436
0,334,0,0,1,0,0,1,189
0,33,0,0,3,0,0,1,263
0,398,0,0,1,0,0,1,662
0,332,0,0,2,0,0,1,302
0,10,0,0,0,0,0,1,323
0,1,0,0,1,0,0,1,411
0,352,0,0,1,0,0,1,432
0,269,0,0,1,0,0,1,956
0,262,0,0,1,0,0,1,152
0,56,0,0,0,0,0,1,826
0,388,0,0,1,0,0,1,269
0,278,0,0,3,0,0,1,876
0,32,0,0,0,0,0,1,89
0,181,0,0,3,0,0,1,239
0,175,0,0,0,0,0,1,890
0,81,0,0,0,0,0,1,895
0,212,0,0,0,0,0,1,543
0,343,0,0,3,0,0,1,666
0,336,0,0,0,0,0,1,602
0,271,0,0,0,0,0,1,162
0,162,0,0,0,0,0,1,238
0,142,0,0,1,0,0,1,607
0,130,0,0,1,0,0,1,669
0,316,0,0,0,0,0,1,324
0,142,0,0,0,0,0,1,29
0,7,0,0,1,0,0,1,350
0,63,0,0,4,0,0,1,912
0,223,0,0,3,0,0,1,547
0,374,0,0,1,0,0,1,195
0,232,0,0,2,0,0,1,945
0,75,0,0,3,0,0,1,276
0,69,0,0,3,0,0,1,464
0,111,0,0,0,0,0,1,213
0,20,0,0,0,0,0,1,407
0,85,0,0,2,0,0,1,385
0,93,0,0,1,0,0,1,921
0,121,0,0,3,0,0,1,667
0,182,0,0,0,0,0,1,65
0,63,0,0,0,0,0,1,194
0,319,0,0,2,0,0,1,518
0,136,0,0,3,0,0,1,211
0,27,0,0,1,0,0,1,304
0,150,0,0,0,0,0,1,155
0,272,0,0,3,0,0,1,852
0,313,0,0,2,0,0,1,687
0,39,0,0,1,0,0,1,266
0,24,0,0,0,0,0,1,550
0,60,0,0,0,0,0,1,722
0,296,0,0,2,0,0,1,180
0,164,0,0,4,0,0,1,921
0,370,0,0,3,0,0,1,792
0,221,0,0,1,0,0,1,566
0,131,0,0,1,0,0,1,342
0,275,0,0,1,0,0,1,376
0,6,0,0,0,0,0,1,972
0,286,0,0,3,0,0,1,532
0,75,0,0,0,0,0,1,859
0,101,0,0,1,0,0,1,47
0,255,0,0,2,0,0,1,236
0,96,0,0,1,0,0,1,708
0,348,0,0,1,0,0,1,297
0,337,0,0,1,0,0,1,431
0,369,0,0,0,0,0,1,54
0,155,0,0,1,0,0,1,16
0,75,0,0,3,0,0,1,625
0,366,0,0,1,0,0,1,279
0,199,0,0,1,0,0,1,602
0,62,0,0,1,0,0,1,615
0,8,0,0,4,0,0,1,429
0,207,0,0,1,0,0,1,206
0,49,0,0,1,0,0,1,902
0,152,0,0,3,0,0,1,672
0,44,0,0,1,0,0,1,414
0,302,0,0,1,0,0,1,623
0,302,0,0,2,0,0,1,865
0,194,0,0,1,0,0,1,958
0,12,0,0,3,0,0,1,18
0,81,0,0,2,0,0,1,736
0,328,0,0,3,0,0,1,996
0,60,0,0,0,0,0,1,863
0,8,0,0,1,0,0,1,396
0,341,0,0,1,0,0,1,521
0,95,0,0,2,0,0,1,489
0,342,0,0,2,0,0,1,202
0,347,0,0,3,0,0,1,762
0,233,0,0,1,0,0,1,431
0,94,0,0,3,0,0,1,784
0,56,0,0,3,0,0,1,596
0,218,0,0,1,0,0,1,764
0,43,0,0,0,0,0,1,761
0,8,0,0,0,0,0,1,74
0,67,0,0,4,0,0,1,771
0,347,0,0,1,0,0,1,877
0,261,0,0,1,0,0,1,202
0,211,0,0,1,0,0,1,934
0,374,0,0,0,0,0,1,18
0,270,0,0,1,0,0,1,159
0,105,0,0,2,0,0,1,615
0,30,0,0,4,0,0,1,503
0,338,0,0,1,0,0,1,799
0,213,0,0,2,0,0,1,347
0,109,0,0,3,0,0,1,921
0,334,0,0,1,0,0,1,979
0,249,0,0,3,0,0,1,817
0,234,0,0,3,0,0,1,534
0,367,0,0,1,0,0,1,279
0,222,0,0,3,0,0,1,811
0,13,0,0,3,0,0,1,569
0,82,0,0,0,0,0,1,313
0,180,0,0,1,0,0,1,728
0,133,0,0,2,0,0,1,230
0,261,0,0,0,0,0,1,95
0,39,0,0,1,0,0,1,6
0,150,0,0,1,0,0,1,328
0,347,0,0,1,0,0,1,629
0,212,0,0,0,0,0,1,112
0,213,0,0,2,0,0,1,27
0,103,0,0,3,0,0,1,638
0,376,0,0,3,0,0,1,845
0,350,0,0,2,0,0,1,453
0,112,0,0,1,0,0,1,454
0,131,0,0,0,0,0,1,307
0,145,0,0,0,0,0,1,563
0,215,0,0,2,0,0,1,61
0,175,0,0,3,0,0,1,996
0,230,0,0,2,0,0,1,26
0,214,0,0,1,0,0,1,653
0,53,0,0,4,0,0,1,367
0,124,0,0,0,0,0,1,447
0,13,0,0,2,0,0,1,267
0,334,0,0,0,0,0,1,883
0,61,0,0,0,0,0,1,588
0,39,0,0,0,0,0,1,403
0,379,0,0,2,0,0,1,544
0,298,0,0,2,0,0,1,367
0,36,0,0,2,0,0,1,780
0,228,0,0,0,0,0,1,47
0,157,0,0,0,0,0,1,190
0,197,0,0,1,0,0,1,337
0,136,0,0,0,0,0,1,523
0,88,0,0,2,0,0,1,328
0,197,0,0,1,0,0,1,798
0,268,0,0,3,0,0,1,772
0,135,0,0,2,0,0,1,80
0,74,0,0,1,0,0,1,640
0,58,0,0,0,0,0,1,599
0,214,0,0,1,0,0,1,537
0,106,0,0,0,0,0,1,927
0,263,0,0,1,0,0,1,105
0,236,0,0,2,0,0,1,134
0,72,0,0,1,0,0,1,15
0,188,0,0,3,0,0,1,733
0,158,0,0,1,0,0,1,632
0,186,0,0,0,0,0,1,339
0,178,0,0,0,0,0,1,573
0,135,0,0,2,0,0,1,159
0,289,0,0,3,0,0,1,477
0,386,0,0,1,0,0,1,12
0,0,0,0,2,0,0,1,535
0,1,0,0,2,0,0,1,360
0,368,0,0,0,0,0,1,99
0,68,0,0,2,0,0,1,736
0,244,0,0,1,0,0,1,819
0,376,0,0,1,0,0,1,476
0,178,0,0,2,0,0,1,61
0,16,0,0,1,0,0,1,884
0,146,0,0,4,0,0,1,969
0,66,0,0,4,0,0,1,918
0,20,0,0,1,0,0,1,577
0,232,0,0,2,0,0,1,247
0,225,0,0,0,0,0,1,567
0,198,0,0,3,0,0,1,547
0,148,0,0,0,0,0,1,873
0,45,0,0,3,0,0,1,996
0,230,0,0,1,0,0,1,35
0,9,0,0,0,0,0,1,701
0,125,0,0,3,0,0,1,573
0,203,0,0,3,0,0,1,923
0,150,0,0,0,0,0,1,702
0,115,0,0,1,0,0,1,931
0,66,0,0,3,0,0,1,613
0,135,0,0,4,0,0,1,983
0,139,0,0,2,0,0,1,895
0,312,0,0,0,0,0,1,797
0,350,0,0,3,0,0,1,865
0,58,0,0,2,0,0,1,954
0,219,0,0,2,0,0,1,16
0,254,0,0,0,0,0,1,305
0,52,0,0,4,0,0,1,795
0,81,0,0,2,0,0,1,155
0,280,0,0,3,0,0,1,637
0,375,0,0,1,0,0,1,220
0,22,0,0,3,0,0,1,470
0,174,0,0,4,0,0,1,755
0,207,0,0,1,0,0,1,31
0,40,0,0,2,0,0,1,646
0,142,0,0,1,0,0,1,985
0,264,0,0,2,0,0,1,522
0,127,0,0,0,0,0,1,901
0,161,0,0,4,0,0,1,723
0,99,0,0,1,0,0,1,223
0,324,0,0,0,0,0,1,895
0,238,0,0,1,0,0,1,152
0,160,0,0,4,0,0,1,721
0,116,0,0,2,0,0,1,448
0,200,0,0,0,0,0,1,413
0,57,0,0,2,0,0,1,876
0,269,0,0,1,0,0,1,963
0,213,0,0,1,0,0,1,330
0,139,0,0,2,0,0,1,144
0,31,0,0,3,0,0,1,790
0,22,0,0,3,0,0,1,82
0,349,0,0,1,0,0,1,154
0,206,0,0,0,0,0,1,806
0,205,0,0,4,0,0,1,1000
0,44,0,0,2,0,0,1,498
0,19,0,0,0,0,0,1,872
0,91,0,0,0,0,0,1,727
0,40,0,0,3,0,0,1,998
0,254,0,0,1,0,0,1,451
0,332,0,0,0,0,0,1,925
0,61,0,0,1,0,0,1,898
0,7,0,0,1,0,0,1,730
0,23,0,0,1,0,0,1,605
0,195,0,0,2,0,0,1,153
0,356,0,0,0,0,0,1,325
0,50,0,0,3,0,0,1,189
0,238,0,0,0,0,0,1,847
0,190,0,0,2,0,0,1,580
0,382,0,0,1,0,0,1,264
0,251,0,0,3,0,0,1,541
0,11,0,0,1,0,0,1,318
0,321,0,0,2,0,0,1,563
0,66,0,0,3,0,0,1,674
0,162,0,0,3,0,0,1,523
0,313,0,0,0,0,0,1,851
0,83,0,0,2,0,0,1,680
0,80,0,0,0,0,0,1,438
0,234,0,0,3,0,0,1,647
0,21,0,0,1,0,0,1,260
0,179,0,0,0,0,0,1,449
0,144,0,0,0,0,0,1,933
0,237,0,0,2,0,0,1,283
0,167,0,0,0,0,0,1,221
0,172,0,0,3,0,0,1,651
0,274,0,0,2,0,0,1,588
0,127,0,0,0,0,0,1,131
0,130,0,0,1,0,0,1,473
0,207,0,0,0,0,0,1,896
0,364,0,0,0,0,0,1,744
0,41,0,0,4,0,0,1,449
0,382,0,0,1,0,0,1,54
0,194,0,0,0,0,0,1,256
0,248,0,0,1,0,0,1,766
0,50,0,0,4,0,0,1,720
0,108,0,0,3,0,0,1,799
0,152,0,0,3,0,0,1,721
0,34,0,0,3,0,0,1,379
0,230,0,0,2,0,0,1,412
0,318,0,0,0,0,0,1,73
0,113,0,0,2,0,0,1,674
0,16,0,0,4,0,0,1,288
0,115,0,0,2,0,0,1,19
0,246,0,0,0,0,0,1,55
0,315,0,0,3,0,0,1,892
0,226,0,0,2,0,0,1,128
0,20,0,0,4,0,0,1,564
0,360,0,0,0,0,0,1,181
0,172,0,0,1,0,0,1,943
0,16,0,0,2,0,0,1,316
0,162,0,0,1,0,0,1,492
0,32,0,0,1,0,0,1,151
0,159,0,0,3,0,0,1,502
0,208,0,0,0,0,0,1,947
0,133,0,0,2,0,0,1,965
0,253,0,0,2,0,0,1,129
0,110,0,0,3,0,0,1,734
0,37,0,0,0,0,0,1,205
0,268,0,0,0,0,0,1,153
0,89,0,0,1,0,0,1,210
0,207,0,0,2,0,0,1,815
0,45,0,0,3,0,0,1,788
0,97,0,0,3,0,0,1,872
0,201,0,0,4,0,0,1,818
0,52,0,0,3,0,0,1,576
0,110,0,0,4,0,0,1,809
0,118,0,0,2,0,0,1,880
0,10,0,0,0,0,0,1,383
0,187,0,0,2,0,0,1,353
0,200,0,0,1,0,0,1,320
0,231,0,0,3,0,0,1,340
0,324,0,0,3,0,0,1,644
0,109,0,0,1,0,0,1,670
0,318,0,0,1,0,0,1,757
0,2,0,0,0,0,0,1,865
0,127,0,0,2,0,0,1,14
0,311,0,0,3,0,0,1,630
0,25,0,0,1,0,0,1,856
0,4,0,0,3,0,0,1,312
0,58,0,0,0,0,0,1,122
0,52,0,0,0,0,0,1,424
0,45,0,0,1,0,0,1,669
0,377,0,0,0,0,0,1,933
0,177,0,0,0,0,0,1,350
0,112,0,0,4,0,0,1,549
0,4,0,0,3,0,0,1,513
0,96,0,0,3,0,0,1,591
0,254,0,0,0,0,0,1,843
0,355,0,0,0,0,0,1,329
0,185,0,0,2,0,0,1,870
0,89,0,0,0,0,0,1,251
0,78,0,0,3,0,0,1,103
0,154,0,0,4,0,0,1,702
0,180,0,0,3,0,0,1,717
0,334,0,0,0,0,0,1,96
0,223,0,0,0,0,0,1,7
0,84,0,0,3,0,0,1,754
0,384,0,0,3,0,0,1,975
0,103,0,0,0,0,0,1,434
0,120,0,0,1,0,0,1,571
0,160,0,0,1,0,0,1,510
0,376,0,0,2,0,0,1,792
0,379,0,0,0,0,0,1,929
0,31,0,0,3,0,0,1,127
0,329,0,0,0,0,0,1,466
0,133,0,0,1,0,0,1,899
0,372,0,0,0,0,0,1,504
0,305,0,0,1,0,0,1,777
0,142,0,0,2,0,0,1,839
0,216,0,0,3,0,0,1,303
0,257,0,0,3,0,0,1,681
0,172,0,0,4,0,0,1,758
0,290,0,0,0,0,0,1,876
0,28,0,0,4,0,0,1,876
0,67,0,0,3,0,0,1,269
0,71,0,0,1,0,0,1,74
0,157,0,0,1,0,0,1,526
0,238,0,0,4,0,0,1,944
0,298,0,0,0,0,0,1,138
0,18,0,0,1,0,0,1,24
0,184,0,0,4,0,0,1,918
0,59,0,0,4,0,0,1,619
0,283,0,0,1,0,0,1,496
0,349,0,0,0,0,0,1,787
0,270,0,0,3,0,0,1,545
0,79,0,0,3,0,0,1,402
0,363,0,0,2,0,0,1,116
0,173,0,0,1,0,0,1,377
0,333,0,0,2,0,0,1,854
0,3,0,0,5,0,0,1,925
0,334,0,0,1,0,0,1,83
0,307,0,0,3,0,0,1,687
0,350,0,0,2,0,0,1,701
0,145,0,0,3,0,0,1,932
0,324,0,0,2,0,0,1,196
0,203,0,0,4,0,0,1,831
0,169,0,0,0,0,0,1,402
0,313,0,0,3,0,0,1,848
0,237,0,0,1,0,0,1,150
0,0,0,0,2,0,0,1,784
0,138,0,0,1,0,0,1,859
0,162,0,0,2,0,0,1,121
0,73,0,0,2,0,0,1,635
0,385,0,0,1,0,0,1,71
0,94,0,0,3,0,0,1,357
0,61,0,0,0,0,0,1,165
0,367,0,0,1,0,0,1,780
0,47,0,0,0,0,0,1,734
0,226,0,0,0,0,0,1,848
0,174,0,0,1,0,0,1,355
0,147,0,0,4,0,0,1,752
0,205,0,0,0,0,0,1,314
0,123,0,0,2,0,0,1,674
0,88,0,0,4,0,0,1,484
0,337,0,0,2,0,0,1,162
0,142,0,0,1,0,0,1,235
0,161,0,0,2,0,0,1,12
0,128,0,0,1,0,0,1,821
0,32,0,0,0,0,0,1,845
0,5,0,0,3,0,0,1,11
0,61,0,0,0,0,0,1,274
0,136,0,0,2,0,0,1,866
0,28,0,0,2,0,0,1,51
0,105,0,0,3,0,0,1,966
0,151,0,0,1,0,0,1,118
0,2,0,0,2,0,0,1,871
0,249,0,0,1,0,0,1,153
0,157,0,0,1,0,0,1,364
0,3,0,0,2,0,0,1,975
0,196,0,0,3,0,0,1,939
0,230,0,0,0,0,0,1,240
0,29,0,0,3,0,0,1,900
0,106,0,0,3,0,0,1,791
0,329,0,0,2,0,0,1,493
0,381,0,0,2,0,0,1,190
0,366,0,0,0,0,0,1,995
0,98,0,0,0,0,0,1,602
0,41,0,0,0,0,0,1,808
0,40,0,0,2,0,0,1,715
0,355,0,0,2,0,0,1,456
0,116,0,0,2,0,0,1,926
0,56,0,0,2,0,0,1,144
0,287,0,0,1,0,0,1,944
0,284,0,0,0,0,0,1,407
0,11,0,0,3,0,0,1,207
0,27,0,0,1,0,0,1,235
0,379,0,0,1,0,0,1,189
0,202,0,0,0,0,0,1,52
0,44,0,0,3,0,0,1,130
0,278,0,0,2,0,0,1,367
0,79,0,0,3,0,0,1,438
0,287,0,0,2,0,0,1,301
0,255,0,0,1,0,0,1,381
0,37,0,0,4,0,0,1,582
0,329,0,0,1,0,0,1,743
0,126,0,0,0,0,0,1,98
0,202,0,0,2,0,0,1,314
0,185,0,0,0,0,0,1,222
0,219,0,0,1,0,0,1,996
0,209,0,0,4,0,0,1,882
0,116,0,0,1,0,0,1,437
0,390,0,0,0,0,0,1,22
0,57,0,0,2,0,0,1,505
0,277,0,0,1,0,0,1,940
0,300,0,0,3,0,0,1,539
0,103,0,0,3,0,0,1,856
0,294,0,0,0,0,0,1,117
0,13,0,0,0,0,0,1,494
0,155,0,0,2,0,0,1,178
0,200,0,0,2,0,0,1,823
0,149,0,0,1,0,0,1,649
0,352,0,0,1,0,0,1,952
0,17,0,0,2,0,0,1,226
0,18,0,0,4,0,0,1,661
0,209,0,0,0,0,0,1,454
0,157,0,0,3,0,0,1,933
0,252,0,0,3,0,0,1,409
0,121,0,0,0,0,0,1,664
0,395,0,0,2,0,0,1,967
0,388,0,0,2,0,0,1,306
0,257,0,0,3,0,0,1,398
0,8,0,0,3,0,0,1,7
0,9,0,0,4,0,0,1,329
0,95,0,0,2,0,0,1,706
0,305,0,0,2,0,0,1,308
0,123,0,0,4,0,0,1,984
0,46,0,0,3,0,0,1,587
0,129,0,0,1,0,0,1,486
0,157,0,0,4,0,0,1,1000
0,203,0,0,0,0,0,1,902
0,246,0,0,4,0,0,1,960
0,327,0,0,2,0,0,1,955
0,24,0,0,0,0,0,1,415
0,243,0,0,0,0,0,1,95
0,307,0,0,0,0,0,1,879
0,128,0,0,2,0,0,1,136
0,187,0,0,1,0,0,1,822
0,155,0,0,3,0,0,1,237
0,141,0,0,1,0,0,1,13
0,114,0,0,3,0,0,1,95
0,194,0,0,2,0,0,1,873
0,308,0,0,2,0,0,1,333
0,392,0,0,1,0,0,1,486
0,44,0,0,0,0,0,1,585
0,332,0,0,1,0,0,1,876
0,199,0,0,3,0,0,1,946
0,30,0,0,2,0,0,1,966
0,310,0,0,3,0,0,1,998
0,226,0,0,1,0,0,1,397
0,157,0,0,0,0,0,1,692
0,393,0,0,2,0,0,1,930
0,75,0,0,0,0,0,1,580
0,181,0,0,2,0,0,1,528
0,223,0,0,3,0,0,1,661
0,259,0,0,1,0,0,1,492
0,371,0,0,2,0,0,1,231
0,107,0,0,0,0,0,1,938
0,81,0,0,3,0,0,1,353
0,246,0,0,0,0,0,1,916
0,308,0,0,2,0,0,1,815
0,373,0,0,0,0,0,1,638
0,69,0,0,0,0,0,1,29
0,71,0,0,2,0,0,1,839
0,199,0,0,2,0,0,1,751
0,225,0,0,1,0,0,1,721
0,393,0,0,1,0,0,1,578
0,80,0,0,3,0,0,1,831
0,53,0,0,0,0,0,1,137
0,122,0,0,2,0,0,1,226
0,62,0,0,1,0,0,1,942
0,272,0,0,1,0,0,1,650
0,197,0,0,1,0,0,1,448
0,121,0,0,0,0,0,1,114
0,123,0,0,1,0,0,1,581
0,227,0,0,1,0,0,1,121
0,86,0,0,0,0,0,1,469
0,23,0,0,4,0,0,1,316
0,21,0,0,2,0,0,1,395
0,263,0,0,1,0,0,1,84
0,95,0,0,1,0,0,1,4
0,94,0,0,1,0,0,1,760
0,327,0,0,3,0,0,1,848
0,220,0,0,3,0,0,1,802
0,63,0,0,3,0,0,1,81
0,14,0,0,0,0,0,1,711
0,8,0,0,0,0,0,1,963
0,240,0,0,0,0,0,1,526
0,76,0,0,3,0,0,1,779
0,126,0,0,0,0,0,1,546
0,219,0,0,2,0,0,1,741
0,20,0,0,0,0,0,1,857
0,99,0,0,1,0,0,1,928
0,313,0,0,1,0,0,1,472
0,256,0,0,3,0,0,1,894
0,187,0,0,2,0,0,1,882
0,165,0,0,2,0,0,1,861
0,339,0,0,1,0,0,1,522
0,230,0,0,3,0,0,1,684
0,35,0,0,3,0,0,1,272
0,91,0,0,3,0,0,1,521
0,369,0,0,1,0,0,1,463
0,219,0,0,3,0,0,1,629
0,46,0,0,4,0,0,1,520
0,175,0,0,3,0,0,1,422
0,136,0,0,1,0,0,1,272
0,81,0,0,4,0,0,1,679
0,95,0,0,2,0,0,1,345
0,126,0,0,1,0,0,1,472
0,385,0,0,3,0,0,1,754
0,76,0,0,1,0,0,1,209
0,332,0,0,1,0,0,1,779
0,382,0,0,0,0,0,1,253
0,314,0,0,0,0,0,1,923
0,362,0,0,1,0,0,1,682
0,337,0,0,3,0,0,1,855
0,335,0,0,1,0,0,1,289
0,300,0,0,1,0,0,1,48
0,219,0,0,3,0,0,1,759
0,272,0,0,3,0,0,1,602
0,71,0,0,1,0,0,1,22
0,150,0,0,3,0,0,1,137
0,254,0,0,3,0,0,1,612
0,310,0,0,2,0,0,1,33
0,241,0,0,1,0,0,1,584
0,27,0,0,0,0,0,1,310
0,333,0,0,1,0,0,1,492
0,190,0,0,1,0,0,1,922
0,242,0,0,1,0,0,1,655
0,104,0,0,3,0,0,1,888
0,65,0,0,2,0,0,1,938
