M_HBUSREQ,M_HADDR,M_HTRANS,M_HSIZE,M_HBURST,M_HPROT,M_HLOCK,M_HWRITE,M_HWDATA
0,257,0,0,4,0,0,0,101
0,399,0,0,7,0,0,1,550
0,242,0,0,2,0,0,1,843
0,307,0,0,1,0,0,1,308
0,1,0,0,7,0,0,1,701
0,226,0,0,2,0,0,1,128
0,15,0,0,7,0,0,0,150
0,238,0,0,6,0,0,1,411
0,281,0,0,7,0,0,1,171
0,23,0,0,5,0,0,1,734
0,184,0,0,5,0,0,1,9
0,111,0,0,6,0,0,0,116
0,118,0,0,2,0,0,1,396
0,307,0,0,0,0,0,0,819
0,326,0,0,2,0,0,1,741
0,265,0,0,7,0,0,1,522
0,267,0,0,5,0,0,0,644
0,4,0,0,2,0,0,0,451
0,166,0,0,0,0,0,1,845
0,251,0,0,5,0,0,1,736
0,213,0,0,7,0,0,0,555
0,204,0,0,7,0,0,0,14
0,103,0,0,6,0,0,0,731
0,201,0,0,7,0,0,0,790
0,118,0,0,5,0,0,0,604
0,219,0,0,1,0,0,1,996
0,282,0,0,7,0,0,0,276
0,167,0,0,3,0,0,1,159
0,265,0,0,1,0,0,0,27
0,50,0,0,1,0,0,1,773
0,262,0,0,6,0,0,0,430
0,198,0,0,1,0,0,0,384
0,107,0,0,7,0,0,1,987
0,110,0,0,5,0,0,1,179
0,374,0,0,4,0,0,1,106
0,19,0,0,0,0,0,1,872
0,385,0,0,7,0,0,1,493
0,149,0,0,6,0,0,1,489
0,84,0,0,3,0,0,0,231
0,122,0,0,1,0,0,1,740
0,359,0,0,7,0,0,0,836
0,201,0,0,4,0,0,1,818
0,61,0,0,0,0,0,1,588
0,340,0,0,3,0,0,0,226
0,148,0,0,0,0,0,1,873
0,212,0,0,3,0,0,1,744
0,47,0,0,0,0,0,0,288
0,22,0,0,3,0,0,1,470
0,24,0,0,7,0,0,1,967
0,273,0,0,5,0,0,0,694
0,244,0,0,2,0,0,1,128
0,228,0,0,4,0,0,1,505
0,344,0,0,7,0,0,0,402
0,240,0,0,2,0,0,0,993
0,78,0,0,7,0,0,0,727
0,129,0,0,3,0,0,0,729
0,28,0,0,3,0,0,1,946
0,219,0,0,2,0,0,1,16
0,273,0,0,6,0,0,0,232
0,325,0,0,3,0,0,1,778
0,178,0,0,0,0,0,1,528
0,333,0,0,1,0,0,1,492
0,265,0,0,1,0,0,1,43
0,62,0,0,6,0,0,1,360
0,317,0,0,0,0,0,1,705
0,157,0,0,4,0,0,0,539
0,136,0,0,5,0,0,0,196
0,48,0,0,3,0,0,1,909
0,388,0,0,4,0,0,1,664
0,344,0,0,4,0,0,0,928
0,251,0,0,2,0,0,1,116
0,186,0,0,3,0,0,0,421
0,309,0,0,7,0,0,1,912
0,18,0,0,1,0,0,0,405
0,170,0,0,6,0,0,1,361
0,362,0,0,3,0,0,0,351
0,12,0,0,1,0,0,1,275
0,172,0,0,7,0,0,0,198
0,122,0,0,2,0,0,1,226
0,36,0,0,1,0,0,1,613
0,4,0,0,1,0,0,1,1
0,28,0,0,7,0,0,0,682
0,295,0,0,2,0,0,0,712
0,95,0,0,4,0,0,1,159
0,336,0,0,2,0,0,0,351
0,356,0,0,6,0,0,1,69
0,76,0,0,1,0,0,0,912
0,263,0,0,2,0,0,0,438
0,166,0,0,6,0,0,0,294
0,217,0,0,7,0,0,0,758
0,178,0,0,0,0,0,1,722
0,28,0,0,4,0,0,0,574
0,89,0,0,0,0,0,0,367
0,69,0,0,3,0,0,1,464
0,264,0,0,3,0,0,0,27
0,107,0,0,7,0,0,0,452
0,290,0,0,4,0,0,1,236
0,186,0,0,6,0,0,0,431
0,357,0,0,6,0,0,1,8
0,239,0,0,6,0,0,0,312
0,291,0,0,2,0,0,0,368
0,261,0,0,4,0,0,1,676
0,210,0,0,5,0,0,0,569
0,336,0,0,5,0,0,0,175
0,109,0,0,0,0,0,1,83
0,48,0,0,6,0,0,1,550
0,288,0,0,6,0,0,1,704
0,50,0,0,7,0,0,0,437
0,4,0,0,7,0,0,1,817
0,190,0,0,3,0,0,0,900
0,249,0,0,7,0,0,0,691
0,160,0,0,3,0,0,1,11
0,122,0,0,1,0,0,0,795
0,94,0,0,7,0,0,1,912
0,10,0,0,1,0,0,1,654
0,263,0,0,5,0,0,1,976
0,246,0,0,7,0,0,1,262
0,109,0,0,1,0,0,1,670
0,141,0,0,2,0,0,0,851
0,73,0,0,0,0,0,1,568
0,213,0,0,5,0,0,0,473
0,316,0,0,7,0,0,0,346
0,209,0,0,4,0,0,0,569
0,330,0,0,0,0,0,0,612
0,249,0,0,6,0,0,1,320
0,307,0,0,3,0,0,0,822
0,112,0,0,1,0,0,1,48
0,185,0,0,7,0,0,0,38
0,8,0,0,6,0,0,0,911
0,23,0,0,0,0,0,0,566
0,203,0,0,7,0,0,1,893
0,180,0,0,6,0,0,1,844
0,310,0,0,3,0,0,0,533
0,264,0,0,0,0,0,1,716
0,314,0,0,5,0,0,1,811
0,161,0,0,4,0,0,1,507
0,246,0,0,6,0,0,1,869
0,242,0,0,6,0,0,1,602
0,138,0,0,1,0,0,1,273
0,179,0,0,2,0,0,1,456
0,277,0,0,2,0,0,0,886
0,375,0,0,6,0,0,1,232
0,307,0,0,5,0,0,1,332
0,134,0,0,2,0,0,1,69
0,146,0,0,0,0,0,0,411
0,103,0,0,2,0,0,0,422
0,313,0,0,3,0,0,1,848
0,133,0,0,1,0,0,1,847
0,394,0,0,4,0,0,0,734
0,101,0,0,6,0,0,0,612
0,126,0,0,3,0,0,0,722
0,313,0,0,7,0,0,1,772
0,202,0,0,5,0,0,0,324
0,350,0,0,2,0,0,0,109
0,141,0,0,4,0,0,0,238
0,236,0,0,7,0,0,1,575
0,349,0,0,1,0,0,1,341
0,321,0,0,3,0,0,1,758
0,229,0,0,3,0,0,0,294
0,172,0,0,5,0,0,1,210
0,40,0,0,2,0,0,1,646
0,39,0,0,1,0,0,1,794
0,162,0,0,5,0,0,1,332
0,348,0,0,5,0,0,1,958
0,0,0,0,2,0,0,0,766
0,170,0,0,2,0,0,1,146
0,214,0,0,5,0,0,1,634
0,346,0,0,2,0,0,0,429
0,324,0,0,6,0,0,1,503
0,304,0,0,2,0,0,0,723
0,269,0,0,6,0,0,1,228
0,306,0,0,0,0,0,0,600
0,103,0,0,7,0,0,0,725
0,350,0,0,0,0,0,1,532
0,21,0,0,6,0,0,0,76
0,160,0,0,6,0,0,0,225
0,178,0,0,4,0,0,0,265
0,165,0,0,1,0,0,0,262
0,301,0,0,6,0,0,0,533
0,153,0,0,4,0,0,0,368
0,336,0,0,7,0,0,0,754
0,35,0,0,0,0,0,0,240
0,82,0,0,1,0,0,0,878
0,99,0,0,7,0,0,1,293
0,189,0,0,0,0,0,0,926
0,139,0,0,2,0,0,0,335
0,102,0,0,4,0,0,1,309
0,286,0,0,1,0,0,1,409
0,339,0,0,7,0,0,0,798
0,33,0,0,1,0,0,0,366
0,374,0,0,3,0,0,1,418
0,21,0,0,2,0,0,1,570
0,323,0,0,3,0,0,0,368
0,387,0,0,3,0,0,0,225
0,10,0,0,1,0,0,0,748
0,75,0,0,0,0,0,1,7
0,44,0,0,5,0,0,1,471
0,20,0,0,4,0,0,0,289
0,123,0,0,0,0,0,1,826
0,222,0,0,4,0,0,0,630
0,19,0,0,7,0,0,1,975
0,337,0,0,6,0,0,0,136
0,343,0,0,5,0,0,1,21
0,103,0,0,2,0,0,0,724
0,389,0,0,6,0,0,0,613
0,322,0,0,4,0,0,0,371
0,290,0,0,0,0,0,1,670
0,86,0,0,7,0,0,1,758
0,251,0,0,3,0,0,1,435
0,154,0,0,7,0,0,1,976
0,18,0,0,6,0,0,1,578
0,199,0,0,1,0,0,0,652
0,298,0,0,0,0,0,1,138
0,278,0,0,2,0,0,1,934
0,270,0,0,3,0,0,0,958
0,84,0,0,1,0,0,0,772
0,96,0,0,3,0,0,1,591
0,86,0,0,3,0,0,1,814
0,6,0,0,7,0,0,1,534
0,265,0,0,3,0,0,1,475
0,244,0,0,5,0,0,0,503
0,68,0,0,2,0,0,1,27
0,228,0,0,5,0,0,0,455
0,371,0,0,1,0,0,1,606
0,272,0,0,1,0,0,0,492
0,369,0,0,6,0,0,1,306
0,246,0,0,0,0,0,1,55
0,236,0,0,2,0,0,0,489
0,280,0,0,4,0,0,0,698
0,190,0,0,5,0,0,0,599
0,126,0,0,0,0,0,1,862
0,70,0,0,3,0,0,1,644
0,97,0,0,7,0,0,1,576
0,197,0,0,3,0,0,0,363
0,201,0,0,2,0,0,1,211
0,202,0,0,4,0,0,0,551
0,311,0,0,4,0,0,1,943
0,164,0,0,4,0,0,0,658
0,30,0,0,5,0,0,0,544
0,345,0,0,0,0,0,0,943
0,385,0,0,3,0,0,0,542
0,381,0,0,5,0,0,0,525
0,176,0,0,2,0,0,0,966
0,268,0,0,7,0,0,0,306
0,322,0,0,4,0,0,0,339
0,352,0,0,0,0,0,0,24
0,253,0,0,1,0,0,1,238
0,155,0,0,1,0,0,1,16
0,60,0,0,5,0,0,1,103
0,32,0,0,0,0,0,1,845
0,297,0,0,7,0,0,1,513
0,264,0,0,2,0,0,1,522
0,48,0,0,0,0,0,0,407
0,123,0,0,4,0,0,1,769
0,66,0,0,3,0,0,1,90
0,180,0,0,7,0,0,0,419
0,127,0,0,2,0,0,0,798
0,39,0,0,3,0,0,0,650
0,163,0,0,6,0,0,1,784
0,16,0,0,0,0,0,1,34
0,210,0,0,4,0,0,0,496
0,272,0,0,5,0,0,1,129
0,268,0,0,6,0,0,0,606
0,102,0,0,7,0,0,1,375
0,61,0,0,7,0,0,0,680
0,90,0,0,7,0,0,1,361
0,274,0,0,6,0,0,0,350
0,136,0,0,1,0,0,1,972
0,297,0,0,2,0,0,1,139
0,64,0,0,1,0,0,1,290
0,295,0,0,6,0,0,1,720
0,316,0,0,3,0,0,0,451
0,168,0,0,6,0,0,1,168
0,175,0,0,7,0,0,0,946
0,67,0,0,4,0,0,0,640
0,308,0,0,0,0,0,0,17
0,47,0,0,2,0,0,1,665
0,280,0,0,4,0,0,0,8
0,11,0,0,4,0,0,0,432
0,213,0,0,6,0,0,1,726
0,192,0,0,6,0,0,0,608
0,151,0,0,5,0,0,0,168
0,80,0,0,1,0,0,0,450
0,249,0,0,0,0,0,1,99
0,63,0,0,1,0,0,0,669
0,219,0,0,0,0,0,1,51
0,97,0,0,6,0,0,0,211
0,63,0,0,2,0,0,0,695
0,139,0,0,5,0,0,1,991
0,60,0,0,2,0,0,1,782
0,281,0,0,7,0,0,0,655
0,324,0,0,7,0,0,0,694
0,202,0,0,3,0,0,0,223
0,61,0,0,1,0,0,1,500
0,72,0,0,1,0,0,1,157
0,215,0,0,2,0,0,0,383
0,179,0,0,7,0,0,0,131
0,151,0,0,2,0,0,1,26
0,233,0,0,1,0,0,1,480
0,198,0,0,3,0,0,0,503
0,286,0,0,2,0,0,1,769
0,194,0,0,7,0,0,1,528
0,276,0,0,1,0,0,1,549
0,295,0,0,2,0,0,0,122
0,127,0,0,4,0,0,1,965
0,130,0,0,7,0,0,1,488
0,134,0,0,5,0,0,0,223
0,367,0,0,3,0,0,1,955
0,356,0,0,2,0,0,0,276
0,105,0,0,2,0,0,1,615
0,10,0,0,4,0,0,1,714
0,392,0,0,1,0,0,1,405
0,266,0,0,5,0,0,1,635
0,197,0,0,5,0,0,0,1000
0,333,0,0,7,0,0,1,247
0,193,0,0,4,0,0,0,69
0,151,0,0,5,0,0,1,888
0,11,0,0,1,0,0,0,469
0,58,0,0,2,0,0,0,476
0,204,0,0,6,0,0,0,784
0,121,0,0,1,0,0,0,259
0,196,0,0,5,0,0,1,233
0,347,0,0,0,0,0,1,693
0,126,0,0,1,0,0,1,142
0,5,0,0,4,0,0,1,874
0,327,0,0,3,0,0,0,186
0,88,0,0,3,0,0,1,877
0,165,0,0,5,0,0,1,796
0,121,0,0,1,0,0,0,530
0,338,0,0,6,0,0,0,4
0,28,0,0,0,0,0,1,125
0,241,0,0,6,0,0,0,462
0,55,0,0,6,0,0,1,125
0,342,0,0,0,0,0,0,172
0,333,0,0,3,0,0,1,218
0,134,0,0,7,0,0,1,650
0,286,0,0,0,0,0,1,591
0,195,0,0,6,0,0,1,978
0,226,0,0,3,0,0,1,275
0,123,0,0,4,0,0,1,110
0,279,0,0,0,0,0,0,426
0,290,0,0,1,0,0,1,80
0,280,0,0,1,0,0,0,233
0,94,0,0,5,0,0,1,944
0,63,0,0,1,0,0,0,23
0,342,0,0,7,0,0,1,861
0,317,0,0,6,0,0,0,997
0,117,0,0,5,0,0,1,806
0,368,0,0,7,0,0,1,576
0,233,0,0,3,0,0,0,898
0,152,0,0,1,0,0,1,157
0,249,0,0,6,0,0,0,929
0,246,0,0,2,0,0,1,857
0,153,0,0,0,0,0,1,927
0,12,0,0,5,0,0,0,659
0,44,0,0,0,0,0,0,399
0,247,0,0,4,0,0,0,115
0,287,0,0,5,0,0,1,786
0,202,0,0,4,0,0,0,478
0,278,0,0,5,0,0,0,160
0,355,0,0,6,0,0,0,100
0,34,0,0,4,0,0,0,341
0,135,0,0,5,0,0,1,28
0,91,0,0,6,0,0,1,524
0,324,0,0,3,0,0,1,644
0,262,0,0,3,0,0,0,79
0,127,0,0,7,0,0,1,1
0,138,0,0,6,0,0,1,225
0,341,0,0,5,0,0,0,852
0,163,0,0,5,0,0,1,990
0,301,0,0,4,0,0,0,284
0,383,0,0,1,0,0,0,438
0,208,0,0,0,0,0,0,616
0,237,0,0,4,0,0,1,338
0,186,0,0,4,0,0,1,361
0,192,0,0,6,0,0,1,860
0,198,0,0,7,0,0,1,579
0,235,0,0,3,0,0,0,278
0,394,0,0,1,0,0,0,398
0,276,0,0,1,0,0,0,782
0,25,0,0,6,0,0,0,621
0,98,0,0,5,0,0,1,950
0,118,0,0,7,0,0,0,950
0,329,0,0,1,0,0,1,743
0,334,0,0,0,0,0,0,355
0,303,0,0,6,0,0,0,819
0,20,0,0,0,0,0,0,303
0,41,0,0,2,0,0,1,226
0,352,0,0,4,0,0,1,503
0,115,0,0,2,0,0,0,366
0,225,0,0,5,0,0,0,33
0,199,0,0,4,0,0,0,212
0,302,0,0,6,0,0,1,171
0,276,0,0,0,0,0,1,455
0,124,0,0,6,0,0,0,486
0,397,0,0,5,0,0,0,101
0,103,0,0,3,0,0,1,638
0,255,0,0,6,0,0,1,850
0,213,0,0,5,0,0,0,557
0,91,0,0,7,0,0,0,873
0,73,0,0,5,0,0,1,702
0,376,0,0,7,0,0,0,643
0,385,0,0,1,0,0,0,295
0,100,0,0,0,0,0,1,860
0,253,0,0,0,0,0,0,14
0,336,0,0,6,0,0,1,538
0,394,0,0,1,0,0,1,264
0,121,0,0,6,0,0,1,69
0,240,0,0,2,0,0,0,857
0,99,0,0,6,0,0,1,478
0,272,0,0,4,0,0,0,677
0,174,0,0,3,0,0,0,189
0,325,0,0,6,0,0,1,192
0,139,0,0,2,0,0,1,895
0,296,0,0,4,0,0,0,686
0,130,0,0,6,0,0,1,288
0,295,0,0,2,0,0,1,712
0,167,0,0,2,0,0,1,87
0,138,0,0,1,0,0,1,383
0,212,0,0,6,0,0,1,390
0,82,0,0,2,0,0,1,936
0,275,0,0,7,0,0,0,846
0,370,0,0,5,0,0,1,902
0,135,0,0,5,0,0,0,306
0,304,0,0,3,0,0,1,570
0,294,0,0,1,0,0,0,674
0,393,0,0,1,0,0,1,786
0,397,0,0,3,0,0,0,976
0,99,0,0,4,0,0,0,465
0,50,0,0,0,0,0,0,700
0,363,0,0,2,0,0,1,55
0,142,0,0,6,0,0,0,457
0,325,0,0,1,0,0,0,902
0,58,0,0,7,0,0,0,675
0,352,0,0,6,0,0,1,967
0,267,0,0,5,0,0,0,575
0,164,0,0,7,0,0,1,225
0,306,0,0,5,0,0,1,458
0,55,0,0,4,0,0,1,91
0,194,0,0,5,0,0,1,78
0,259,0,0,4,0,0,0,671
0,118,0,0,3,0,0,1,553
0,245,0,0,0,0,0,1,899
0,83,0,0,7,0,0,1,133
0,344,0,0,3,0,0,1,341
0,321,0,0,3,0,0,1,431
0,341,0,0,4,0,0,1,531
0,74,0,0,5,0,0,1,146
0,105,0,0,4,0,0,0,439
0,172,0,0,1,0,0,1,600
0,49,0,0,4,0,0,0,398
0,356,0,0,7,0,0,0,757
0,164,0,0,3,0,0,1,882
0,282,0,0,1,0,0,0,246
0,71,0,0,1,0,0,0,900
0,52,0,0,3,0,0,1,576
0,99,0,0,4,0,0,0,626
0,374,0,0,0,0,0,1,275
0,79,0,0,2,0,0,0,341
0,108,0,0,0,0,0,1,48
0,62,0,0,7,0,0,0,18
0,4,0,0,4,0,0,0,535
0,32,0,0,0,0,0,1,89
0,43,0,0,2,0,0,1,597
0,280,0,0,6,0,0,0,376
0,189,0,0,7,0,0,1,303
0,388,0,0,0,0,0,0,995
0,4,0,0,0,0,0,0,336
0,278,0,0,0,0,0,1,960
0,250,0,0,3,0,0,0,843
0,161,0,0,5,0,0,0,793
0,213,0,0,5,0,0,0,648
0,256,0,0,5,0,0,0,661
0,39,0,0,6,0,0,1,350
0,64,0,0,0,0,0,0,554
0,373,0,0,5,0,0,1,781
0,172,0,0,4,0,0,1,758
0,21,0,0,0,0,0,1,701
0,359,0,0,0,0,0,0,948
0,318,0,0,2,0,0,1,495
0,317,0,0,0,0,0,0,304
0,72,0,0,5,0,0,1,44
0,311,0,0,3,0,0,1,630
0,356,0,0,3,0,0,0,621
0,33,0,0,2,0,0,1,319
0,283,0,0,5,0,0,1,764
0,225,0,0,6,0,0,1,585
0,107,0,0,7,0,0,1,783
0,341,0,0,4,0,0,0,481
0,109,0,0,6,0,0,1,49
0,111,0,0,7,0,0,0,972
0,188,0,0,3,0,0,1,453
0,23,0,0,6,0,0,0,895
0,253,0,0,7,0,0,1,866
0,83,0,0,6,0,0,0,675
0,9,0,0,0,0,0,1,701
0,127,0,0,3,0,0,0,395
0,170,0,0,3,0,0,0,139
0,227,0,0,3,0,0,1,57
0,104,0,0,3,0,0,0,726
0,338,0,0,2,0,0,0,916
0,10,0,0,6,0,0,1,387
0,128,0,0,2,0,0,0,595
0,355,0,0,5,0,0,0,786
0,176,0,0,1,0,0,0,660
0,175,0,0,0,0,0,0,648
0,87,0,0,7,0,0,1,991
0,70,0,0,6,0,0,1,794
0,381,0,0,6,0,0,1,345
0,237,0,0,0,0,0,1,829
0,86,0,0,0,0,0,0,857
0,220,0,0,3,0,0,0,645
0,397,0,0,2,0,0,0,138
0,17,0,0,4,0,0,0,103
0,287,0,0,3,0,0,1,357
0,301,0,0,6,0,0,0,584
0,69,0,0,3,0,0,1,903
0,36,0,0,3,0,0,1,511
0,26,0,0,3,0,0,0,955
0,259,0,0,2,0,0,0,775
0,27,0,0,0,0,0,1,310
0,385,0,0,5,0,0,0,848
0,81,0,0,3,0,0,1,353
0,232,0,0,7,0,0,1,620
0,157,0,0,0,0,0,0,41
0,48,0,0,4,0,0,0,417
0,239,0,0,0,0,0,0,770
0,329,0,0,3,0,0,1,38
0,352,0,0,1,0,0,1,837
0,227,0,0,3,0,0,0,627
0,50,0,0,0,0,0,0,252
0,372,0,0,1,0,0,0,412
0,211,0,0,0,0,0,1,973
0,323,0,0,5,0,0,0,838
0,391,0,0,6,0,0,1,309
0,165,0,0,4,0,0,1,998
0,288,0,0,4,0,0,0,852
0,32,0,0,7,0,0,0,151
0,74,0,0,5,0,0,1,887
0,107,0,0,1,0,0,1,505
0,178,0,0,4,0,0,1,768
0,84,0,0,6,0,0,0,85
0,232,0,0,7,0,0,1,74
0,3,0,0,1,0,0,0,147
0,275,0,0,3,0,0,0,421
0,26,0,0,3,0,0,1,189
0,139,0,0,3,0,0,0,55
0,267,0,0,7,0,0,0,995
0,360,0,0,5,0,0,0,391
0,260,0,0,4,0,0,0,762
0,241,0,0,2,0,0,0,181
0,135,0,0,1,0,0,1,505
0,41,0,0,6,0,0,1,258
0,23,0,0,4,0,0,1,342
0,79,0,0,5,0,0,1,61
0,5,0,0,3,0,0,1,11
0,388,0,0,7,0,0,0,479
0,262,0,0,1,0,0,0,174
0,52,0,0,3,0,0,0,340
0,211,0,0,1,0,0,0,490
0,187,0,0,3,0,0,0,23
0,381,0,0,2,0,0,1,665
0,84,0,0,7,0,0,0,790
0,21,0,0,7,0,0,0,828
0,127,0,0,7,0,0,1,928
0,121,0,0,2,0,0,0,758
0,152,0,0,1,0,0,0,199
0,327,0,0,6,0,0,0,126
0,149,0,0,6,0,0,1,966
0,46,0,0,6,0,0,0,776
0,328,0,0,5,0,0,0,994
0,249,0,0,2,0,0,1,454
0,83,0,0,6,0,0,1,548
0,312,0,0,1,0,0,0,379
0,161,0,0,7,0,0,1,853
0,130,0,0,3,0,0,0,586
0,257,0,0,0,0,0,1,419
