M_HBUSREQ,M_HADDR,M_HTRANS,M_HSIZE,M_HBURST,M_HPROT,M_HLOCK,M_HWRITE,M_HWDATA
1,51,0,0,0,0,1,0,4402
1,28,0,0,0,0,0,1,4923
0,117,0,0,0,0,0,1,3041
0,177,0,0,0,0,1,0,4981
1,33,0,0,0,0,1,0,4411
1,38,0,0,0,0,1,0,4129
0,192,0,0,0,0,1,1,4455
1,161,0,0,0,0,1,1,3884
0,40,0,0,0,0,1,1,2670
1,25,0,0,0,0,1,1,3551
1,52,0,0,0,0,0,1,2811
0,163,0,0,0,0,0,0,4570
1,137,0,0,0,0,0,1,3318
0,62,0,0,0,0,0,0,4742
1,49,0,0,0,0,0,0,4182
0,96,0,0,0,0,0,1,3321
0,50,0,0,0,0,1,0,2772
1,83,0,0,0,0,1,0,3876
0,161,0,0,0,0,1,0,3860
1,113,0,0,0,0,1,1,4225
0,142,0,0,0,0,1,0,2701
0,171,0,0,0,0,1,0,3831
0,189,0,0,0,0,0,1,2853
1,161,0,0,0,0,1,1,4538
1,57,0,0,0,0,1,0,4546
1,36,0,0,0,0,1,1,4344
1,174,0,0,0,0,0,1,4998
0,194,0,0,0,0,1,0,3913
1,29,0,0,0,0,0,1,2729
0,148,0,0,0,0,1,1,4392
0,159,0,0,0,0,1,0,3964
1,132,0,0,0,0,0,1,4964
0,28,0,0,0,0,1,0,4923
0,44,0,0,0,0,0,1,3884
0,91,0,0,0,0,1,0,3673
0,139,0,0,0,0,0,1,4701
0,37,0,0,0,0,0,0,3626
1,19,0,0,0,0,0,0,4653
0,24,0,0,0,0,1,0,4253
1,133,0,0,0,0,1,0,3923
1,29,0,0,0,0,0,0,2503
1,48,0,0,0,0,1,0,2543
0,49,0,0,0,0,0,1,4691
1,19,0,0,0,0,1,0,4043
0,154,0,0,0,0,1,0,3134
0,65,0,0,0,0,0,1,3837
0,86,0,0,0,0,1,1,3907
0,86,0,0,0,0,0,1,4386
1,198,0,0,0,0,0,0,2648
1,188,0,0,0,0,0,1,3705
1,44,0,0,0,0,1,0,3857
1,142,0,0,0,0,1,1,3938
0,12,0,0,0,0,1,1,4950
1,174,0,0,0,0,0,1,3478
1,82,0,0,0,0,1,0,4288
1,58,0,0,0,0,0,1,2532
1,21,0,0,0,0,1,0,2717
1,139,0,0,0,0,1,1,3030
0,20,0,0,0,0,0,1,4622
0,157,0,0,0,0,0,0,2616
0,186,0,0,0,0,0,1,4665
0,109,0,0,0,0,1,0,3623
1,113,0,0,0,0,0,0,3896
0,51,0,0,0,0,1,1,4941
0,35,0,0,0,0,1,0,3972
0,52,0,0,0,0,1,0,4298
0,140,0,0,0,0,1,0,2711
1,48,0,0,0,0,0,0,3236
0,138,0,0,0,0,0,1,4956
0,34,0,0,0,0,0,1,4966
1,106,0,0,0,0,1,0,4457
0,158,0,0,0,0,0,1,4270
1,60,0,0,0,0,0,0,4628
0,73,0,0,0,0,1,1,3664
0,20,0,0,0,0,0,0,4196
1,77,0,0,0,0,1,1,4285
0,63,0,0,0,0,0,1,4148
1,136,0,0,0,0,1,1,2944
0,173,0,0,0,0,0,0,3232
0,39,0,0,0,0,0,0,4839
1,41,0,0,0,0,0,0,3107
0,3,0,0,0,0,0,0,3295
1,184,0,0,0,0,0,0,2920
1,134,0,0,0,0,1,0,2888
1,77,0,0,0,0,1,0,2610
0,160,0,0,0,0,1,0,3450
0,119,0,0,0,0,0,0,4249
0,131,0,0,0,0,0,0,4057
0,71,0,0,0,0,1,0,3100
0,67,0,0,0,0,1,0,2646
1,69,0,0,0,0,1,1,2518
1,72,0,0,0,0,1,0,4713
0,80,0,0,0,0,0,1,4281
0,163,0,0,0,0,0,1,4940
0,98,0,0,0,0,1,1,4826
0,88,0,0,0,0,1,0,3843
1,120,0,0,0,0,1,1,3149
0,36,0,0,0,0,1,0,3451
0,21,0,0,0,0,0,1,4373
1,56,0,0,0,0,0,1,3497
0,165,0,0,0,0,0,0,2982
0,144,0,0,0,0,1,0,3026
1,44,0,0,0,0,1,1,3628
0,46,0,0,0,0,0,1,2832
0,196,0,0,0,0,1,0,3860
0,147,0,0,0,0,0,0,3995
1,188,0,0,0,0,0,1,2781
0,18,0,0,0,0,0,1,3188
1,36,0,0,0,0,1,0,4678
0,191,0,0,0,0,0,0,3734
1,70,0,0,0,0,1,1,2838
1,27,0,0,0,0,0,1,2540
0,58,0,0,0,0,0,1,3904
0,138,0,0,0,0,0,1,4934
1,105,0,0,0,0,0,1,4313
0,61,0,0,0,0,1,0,4177
0,21,0,0,0,0,1,1,4129
0,70,0,0,0,0,0,1,4892
1,4,0,0,0,0,0,0,2506
1,77,0,0,0,0,1,0,4514
0,14,0,0,0,0,1,1,2557
0,169,0,0,0,0,1,1,3165
0,114,0,0,0,0,0,1,3888
0,110,0,0,0,0,1,0,3025
1,104,0,0,0,0,0,0,3298
0,24,0,0,0,0,0,1,4453
1,188,0,0,0,0,0,1,3069
0,16,0,0,0,0,1,0,4119
1,114,0,0,0,0,1,1,3253
0,77,0,0,0,0,0,1,2681
0,85,0,0,0,0,1,1,3760
0,74,0,0,0,0,1,0,4065
0,128,0,0,0,0,0,1,2849
0,188,0,0,0,0,0,1,4564
1,197,0,0,0,0,0,0,4011
0,107,0,0,0,0,0,1,4656
0,163,0,0,0,0,0,1,3964
0,89,0,0,0,0,1,0,2698
1,178,0,0,0,0,0,0,4237
0,182,0,0,0,0,1,0,3405
0,128,0,0,0,0,1,1,2785
1,13,0,0,0,0,0,1,3952
1,196,0,0,0,0,1,1,4305
0,81,0,0,0,0,0,1,4788
1,197,0,0,0,0,0,1,4823
0,26,0,0,0,0,1,0,3829
1,114,0,0,0,0,1,1,4894
0,52,0,0,0,0,1,1,4333
1,91,0,0,0,0,1,0,4593
0,94,0,0,0,0,0,0,4205
0,14,0,0,0,0,0,0,3454
1,193,0,0,0,0,1,1,4117
1,60,0,0,0,0,1,0,3887
1,67,0,0,0,0,1,1,2713
1,108,0,0,0,0,0,1,3850
1,131,0,0,0,0,1,1,3779
1,157,0,0,0,0,1,1,4334
1,74,0,0,0,0,1,1,4175
1,63,0,0,0,0,0,0,4818
1,154,0,0,0,0,1,1,3553
1,21,0,0,0,0,0,0,2524
0,105,0,0,0,0,0,0,3233
0,3,0,0,0,0,1,0,2614
1,159,0,0,0,0,1,0,3531
1,154,0,0,0,0,0,0,3399
1,70,0,0,0,0,1,0,3335
0,177,0,0,0,0,0,1,3015
0,178,0,0,0,0,0,1,3573
1,36,0,0,0,0,1,0,4018
0,33,0,0,0,0,0,1,4934
1,109,0,0,0,0,1,0,3616
0,30,0,0,0,0,0,1,4757
0,106,0,0,0,0,1,1,4297
1,48,0,0,0,0,1,1,4601
1,128,0,0,0,0,1,1,3779
0,58,0,0,0,0,0,0,3884
0,166,0,0,0,0,1,0,4993
1,78,0,0,0,0,1,0,2521
1,46,0,0,0,0,1,0,3053
0,129,0,0,0,0,1,1,3422
1,156,0,0,0,0,1,1,3197
1,198,0,0,0,0,1,1,2701
0,42,0,0,0,0,1,1,2676
1,61,0,0,0,0,0,1,2968
1,197,0,0,0,0,0,1,3734
0,127,0,0,0,0,1,0,2806
0,52,0,0,0,0,1,1,3330
0,37,0,0,0,0,1,0,3332
1,52,0,0,0,0,1,0,4604
1,32,0,0,0,0,1,0,4990
0,40,0,0,0,0,0,1,3656
1,56,0,0,0,0,0,0,4735
0,60,0,0,0,0,1,0,3024
1,106,0,0,0,0,1,1,4880
0,18,0,0,0,0,0,0,3075
0,85,0,0,0,0,1,0,4845
0,119,0,0,0,0,0,1,3423
0,149,0,0,0,0,1,0,2783
0,31,0,0,0,0,1,1,3126
0,172,0,0,0,0,1,0,2513
1,66,0,0,0,0,1,1,4855
1,39,0,0,0,0,0,0,4181
0,155,0,0,0,0,1,1,3484
1,45,0,0,0,0,0,0,2723
1,109,0,0,0,0,1,0,3286
0,70,0,0,0,0,1,1,4493
0,50,0,0,0,0,1,1,4839
0,14,0,0,0,0,1,1,3818
1,167,0,0,0,0,0,0,4293
1,100,0,0,0,0,1,0,3940
1,139,0,0,0,0,0,1,4087
1,175,0,0,0,0,0,1,4971
1,86,0,0,0,0,0,0,4086
1,124,0,0,0,0,1,1,2892
1,30,0,0,0,0,0,1,3060
1,63,0,0,0,0,0,1,3035
0,75,0,0,0,0,0,1,3196
1,73,0,0,0,0,0,0,4807
0,158,0,0,0,0,1,1,4020
1,62,0,0,0,0,0,1,3312
1,188,0,0,0,0,0,1,2555
0,91,0,0,0,0,1,1,4670
1,168,0,0,0,0,0,0,4016
0,67,0,0,0,0,1,0,4669
0,71,0,0,0,0,0,0,4371
0,115,0,0,0,0,0,0,4808
0,153,0,0,0,0,1,0,4862
0,50,0,0,0,0,0,1,4110
0,82,0,0,0,0,1,1,4417
1,42,0,0,0,0,0,0,4795
0,37,0,0,0,0,0,1,4110
0,52,0,0,0,0,1,0,4536
0,97,0,0,0,0,1,1,3575
0,69,0,0,0,0,1,0,4548
1,98,0,0,0,0,0,0,4268
0,186,0,0,0,0,0,1,3027
0,184,0,0,0,0,0,1,4572
1,171,0,0,0,0,1,1,4423
1,155,0,0,0,0,0,1,4061
1,108,0,0,0,0,1,0,4356
1,7,0,0,0,0,0,0,4244
1,146,0,0,0,0,0,1,2561
0,140,0,0,0,0,1,1,3492
1,0,0,0,0,0,0,1,4475
0,175,0,0,0,0,1,0,3695
0,52,0,0,0,0,0,0,4518
0,39,0,0,0,0,1,0,3643
0,76,0,0,0,0,0,0,2731
0,58,0,0,0,0,0,1,3964
1,37,0,0,0,0,1,1,4632
1,63,0,0,0,0,0,0,2605
1,87,0,0,0,0,1,1,3555
0,133,0,0,0,0,0,1,2729
0,145,0,0,0,0,1,0,4309
0,6,0,0,0,0,0,0,4402
1,74,0,0,0,0,1,1,2936
0,6,0,0,0,0,1,1,4193
1,35,0,0,0,0,0,0,4436
0,30,0,0,0,0,1,1,3257
0,175,0,0,0,0,0,0,4831
0,146,0,0,0,0,1,0,3601
1,90,0,0,0,0,0,1,3909
0,115,0,0,0,0,0,0,2686
0,9,0,0,0,0,0,1,4929
1,20,0,0,0,0,1,1,4109
0,67,0,0,0,0,0,0,2995
1,90,0,0,0,0,0,0,3299
0,20,0,0,0,0,1,1,3863
0,117,0,0,0,0,1,0,4798
0,6,0,0,0,0,0,0,2897
0,86,0,0,0,0,0,1,3784
1,103,0,0,0,0,0,1,2952
1,66,0,0,0,0,1,1,4957
0,39,0,0,0,0,0,0,2834
1,108,0,0,0,0,0,1,3856
0,86,0,0,0,0,0,0,3905
1,90,0,0,0,0,1,1,3956
1,38,0,0,0,0,0,1,3914
1,159,0,0,0,0,0,1,4866
0,146,0,0,0,0,1,0,3858
1,80,0,0,0,0,1,1,4505
1,193,0,0,0,0,1,1,3376
0,56,0,0,0,0,1,1,4489
1,163,0,0,0,0,0,1,2692
1,55,0,0,0,0,1,1,4063
0,61,0,0,0,0,0,0,2621
1,44,0,0,0,0,1,0,4822
0,111,0,0,0,0,0,1,3835
1,150,0,0,0,0,1,1,4457
0,61,0,0,0,0,1,1,3579
1,175,0,0,0,0,1,0,3297
1,70,0,0,0,0,0,0,4361
1,122,0,0,0,0,0,1,3316
1,36,0,0,0,0,0,1,4466
1,2,0,0,0,0,1,0,4789
0,107,0,0,0,0,0,1,3886
0,54,0,0,0,0,0,1,3455
0,129,0,0,0,0,0,0,4804
0,106,0,0,0,0,1,0,4318
1,61,0,0,0,0,1,0,3437
1,64,0,0,0,0,1,1,2816
1,98,0,0,0,0,0,0,3774
1,184,0,0,0,0,0,0,4994
1,109,0,0,0,0,0,0,2776
1,164,0,0,0,0,0,1,2626
1,64,0,0,0,0,0,1,4765
0,144,0,0,0,0,1,1,2953
0,84,0,0,0,0,0,1,2743
0,21,0,0,0,0,1,1,3183
1,39,0,0,0,0,0,0,3498
1,83,0,0,0,0,1,0,3130
0,63,0,0,0,0,0,1,4483
0,76,0,0,0,0,0,0,3962
0,2,0,0,0,0,1,1,3465
1,113,0,0,0,0,0,1,4950
1,0,0,0,0,0,1,1,3467
1,112,0,0,0,0,0,0,2962
1,141,0,0,0,0,1,1,3980
0,8,0,0,0,0,0,0,3942
0,183,0,0,0,0,1,1,2604
1,110,0,0,0,0,0,1,2998
1,69,0,0,0,0,0,0,2579
1,26,0,0,0,0,0,0,4022
0,173,0,0,0,0,1,1,3223
1,67,0,0,0,0,0,0,3694
1,117,0,0,0,0,0,0,4102
0,3,0,0,0,0,1,1,3123
0,124,0,0,0,0,1,0,3474
0,161,0,0,0,0,1,1,3973
1,190,0,0,0,0,1,0,4179
1,13,0,0,0,0,1,1,3428
0,148,0,0,0,0,1,1,3778
0,163,0,0,0,0,1,0,3311
0,20,0,0,0,0,1,0,2567
0,166,0,0,0,0,1,1,3145
1,55,0,0,0,0,1,1,4469
1,46,0,0,0,0,0,0,3024
1,80,0,0,0,0,0,1,2573
0,14,0,0,0,0,0,0,3006
0,102,0,0,0,0,1,1,4068
0,90,0,0,0,0,0,1,3906
1,143,0,0,0,0,1,0,2854
1,66,0,0,0,0,0,0,4576
1,84,0,0,0,0,1,1,4541
1,29,0,0,0,0,0,0,4927
1,86,0,0,0,0,1,1,4804
0,177,0,0,0,0,0,1,4249
1,74,0,0,0,0,1,0,4351
0,182,0,0,0,0,0,1,4193
1,153,0,0,0,0,1,0,3599
1,178,0,0,0,0,0,1,3058
0,176,0,0,0,0,1,1,3282
0,87,0,0,0,0,0,0,4759
0,81,0,0,0,0,1,1,4862
0,185,0,0,0,0,0,0,4094
1,152,0,0,0,0,0,1,4018
0,40,0,0,0,0,0,1,4741
0,83,0,0,0,0,1,1,3036
0,101,0,0,0,0,1,0,4365
1,25,0,0,0,0,0,1,3850
1,89,0,0,0,0,0,1,3031
0,66,0,0,0,0,0,0,3021
0,182,0,0,0,0,0,0,4084
0,15,0,0,0,0,1,1,4276
0,41,0,0,0,0,1,0,4790
0,127,0,0,0,0,0,0,3211
1,79,0,0,0,0,1,1,4908
1,191,0,0,0,0,1,0,3608
0,115,0,0,0,0,1,0,3935
0,175,0,0,0,0,0,0,3371
1,11,0,0,0,0,1,1,4941
1,72,0,0,0,0,0,1,2567
1,71,0,0,0,0,0,0,2728
1,15,0,0,0,0,1,0,2595
0,80,0,0,0,0,1,0,2648
0,8,0,0,0,0,0,0,3392
0,156,0,0,0,0,1,1,3118
0,98,0,0,0,0,0,0,2542
0,27,0,0,0,0,0,0,2860
0,13,0,0,0,0,1,0,4945
1,53,0,0,0,0,1,0,4612
0,36,0,0,0,0,0,1,3648
0,20,0,0,0,0,0,0,3450
1,54,0,0,0,0,1,1,4087
0,3,0,0,0,0,1,1,2744
0,138,0,0,0,0,0,0,4224
0,176,0,0,0,0,1,1,4567
0,73,0,0,0,0,1,1,3183
0,1,0,0,0,0,1,0,4478
0,126,0,0,0,0,0,0,4379
1,84,0,0,0,0,1,0,4133
0,169,0,0,0,0,0,1,4012
1,86,0,0,0,0,1,0,2791
0,34,0,0,0,0,1,0,3865
1,45,0,0,0,0,1,0,3430
0,51,0,0,0,0,1,1,4808
1,134,0,0,0,0,0,1,3916
0,45,0,0,0,0,1,0,2837
1,59,0,0,0,0,0,0,3880
1,54,0,0,0,0,0,1,4246
0,38,0,0,0,0,1,1,4969
0,122,0,0,0,0,0,1,2656
0,134,0,0,0,0,0,0,4107
1,152,0,0,0,0,0,0,4856
0,124,0,0,0,0,1,0,3347
1,122,0,0,0,0,0,0,4593
0,73,0,0,0,0,1,1,3503
1,145,0,0,0,0,1,1,4404
1,9,0,0,0,0,1,0,3842
1,8,0,0,0,0,1,0,4706
1,178,0,0,0,0,1,1,3236
0,148,0,0,0,0,1,0,4691
0,64,0,0,0,0,0,1,4845
0,13,0,0,0,0,0,0,4350
1,162,0,0,0,0,0,0,3768
1,77,0,0,0,0,1,1,2911
1,20,0,0,0,0,1,1,3181
1,104,0,0,0,0,1,1,3840
1,96,0,0,0,0,1,0,3569
0,71,0,0,0,0,0,0,4008
0,45,0,0,0,0,0,1,3637
1,56,0,0,0,0,1,0,2543
0,71,0,0,0,0,0,0,3433
1,50,0,0,0,0,0,0,4536
1,9,0,0,0,0,1,1,3125
0,20,0,0,0,0,1,1,3332
1,8,0,0,0,0,1,0,4572
1,71,0,0,0,0,0,1,2537
0,143,0,0,0,0,1,0,4222
0,92,0,0,0,0,1,1,3440
0,103,0,0,0,0,0,1,4721
0,95,0,0,0,0,1,0,3153
0,3,0,0,0,0,1,1,3681
0,32,0,0,0,0,0,0,2610
1,157,0,0,0,0,1,0,2712
1,7,0,0,0,0,1,1,2902
1,44,0,0,0,0,0,0,4776
0,54,0,0,0,0,0,1,3457
0,97,0,0,0,0,0,0,2769
0,174,0,0,0,0,0,0,3974
0,125,0,0,0,0,0,0,2742
1,63,0,0,0,0,1,1,2624
1,116,0,0,0,0,0,1,4720
0,65,0,0,0,0,0,1,4990
0,129,0,0,0,0,1,1,3971
1,160,0,0,0,0,0,0,4955
0,32,0,0,0,0,0,1,2625
1,117,0,0,0,0,1,0,4159
1,108,0,0,0,0,1,0,2781
1,127,0,0,0,0,1,0,4860
1,167,0,0,0,0,0,0,4553
1,152,0,0,0,0,0,1,4047
0,190,0,0,0,0,0,1,3470
1,2,0,0,0,0,0,0,3506
1,82,0,0,0,0,0,1,2874
0,65,0,0,0,0,1,0,2881
1,13,0,0,0,0,0,1,3866
1,48,0,0,0,0,1,1,2685
1,174,0,0,0,0,1,1,3210
0,11,0,0,0,0,0,1,3824
1,133,0,0,0,0,0,0,2590
0,33,0,0,0,0,0,1,3143
0,175,0,0,0,0,0,0,4136
0,64,0,0,0,0,0,1,4183
0,99,0,0,0,0,0,0,3465
0,175,0,0,0,0,0,0,4266
1,183,0,0,0,0,1,0,4943
0,187,0,0,0,0,0,1,3126
1,66,0,0,0,0,1,0,3853
0,13,0,0,0,0,1,0,2584
1,88,0,0,0,0,0,1,3319
0,38,0,0,0,0,1,1,3552
0,153,0,0,0,0,0,1,4614
0,87,0,0,0,0,1,1,3483
1,71,0,0,0,0,1,1,4091
1,2,0,0,0,0,0,1,3903
0,49,0,0,0,0,1,0,4293
0,2,0,0,0,0,0,1,4295
0,36,0,0,0,0,1,1,3196
0,107,0,0,0,0,0,0,3652
0,126,0,0,0,0,0,0,4065
1,43,0,0,0,0,1,0,4561
1,63,0,0,0,0,1,0,4812
1,134,0,0,0,0,0,1,2809
0,5,0,0,0,0,1,0,3038
1,176,0,0,0,0,1,0,3500
0,24,0,0,0,0,0,1,4592
1,98,0,0,0,0,0,0,3196
0,10,0,0,0,0,1,0,4505
0,13,0,0,0,0,1,0,3253
1,186,0,0,0,0,1,0,2546
0,28,0,0,0,0,0,1,3346
0,91,0,0,0,0,0,0,3391
0,159,0,0,0,0,1,1,2873
1,10,0,0,0,0,0,0,2684
1,138,0,0,0,0,1,1,4996
1,45,0,0,0,0,0,0,3828
1,82,0,0,0,0,0,1,3462
1,123,0,0,0,0,0,0,3083
0,121,0,0,0,0,1,1,2598
1,94,0,0,0,0,0,0,4777
0,190,0,0,0,0,1,1,4854
1,177,0,0,0,0,1,1,3433
0,107,0,0,0,0,0,1,3139
1,114,0,0,0,0,1,0,2606
1,76,0,0,0,0,1,1,4700
1,0,0,0,0,0,1,0,3347
0,136,0,0,0,0,0,1,2588
1,44,0,0,0,0,0,1,4559
1,53,0,0,0,0,1,1,3203
1,112,0,0,0,0,1,0,4956
1,96,0,0,0,0,0,1,3209
0,174,0,0,0,0,0,0,3134
0,128,0,0,0,0,1,1,2553
1,116,0,0,0,0,1,1,4887
0,18,0,0,0,0,1,1,2685
0,35,0,0,0,0,1,1,4583
0,139,0,0,0,0,0,0,4205
1,141,0,0,0,0,0,0,2596
1,196,0,0,0,0,0,1,4570
1,179,0,0,0,0,1,0,3643
1,199,0,0,0,0,1,0,3185
0,79,0,0,0,0,0,0,4576
1,101,0,0,0,0,0,1,4672
0,180,0,0,0,0,0,1,3571
0,15,0,0,0,0,1,1,2686
1,46,0,0,0,0,1,1,2798
0,48,0,0,0,0,1,0,3600
1,123,0,0,0,0,0,1,4666
0,117,0,0,0,0,0,0,3532
1,87,0,0,0,0,1,1,3897
1,47,0,0,0,0,0,0,3346
0,56,0,0,0,0,1,0,4868
0,63,0,0,0,0,1,1,2684
0,160,0,0,0,0,1,0,4274
1,189,0,0,0,0,0,0,4696
0,57,0,0,0,0,1,0,2682
0,174,0,0,0,0,1,0,3962
1,15,0,0,0,0,0,1,4405
1,189,0,0,0,0,0,1,4472
1,141,0,0,0,0,1,0,3748
1,97,0,0,0,0,0,0,3397
1,65,0,0,0,0,0,0,3724
1,162,0,0,0,0,1,0,4419
1,106,0,0,0,0,1,1,3026
0,142,0,0,0,0,0,0,4246
1,182,0,0,0,0,0,1,3655
1,61,0,0,0,0,0,0,2544
0,3,0,0,0,0,0,1,3382
1,117,0,0,0,0,1,1,2688
1,58,0,0,0,0,1,0,3631
1,75,0,0,0,0,1,1,2809
0,21,0,0,0,0,0,1,4542
0,185,0,0,0,0,1,0,2633
1,133,0,0,0,0,1,1,3948
0,24,0,0,0,0,1,1,3721
1,96,0,0,0,0,0,0,3888
0,133,0,0,0,0,0,0,3112
0,58,0,0,0,0,0,0,3016
1,75,0,0,0,0,0,0,2897
0,116,0,0,0,0,0,1,2954
1,194,0,0,0,0,1,0,3581
0,126,0,0,0,0,0,1,4188
0,102,0,0,0,0,0,0,3734
1,97,0,0,0,0,0,1,3619
1,16,0,0,0,0,1,0,3768
1,23,0,0,0,0,1,0,3505
0,162,0,0,0,0,0,0,4963
1,173,0,0,0,0,0,1,3309
1,40,0,0,0,0,0,1,2825
1,80,0,0,0,0,0,0,2493
1,59,0,0,0,0,0,0,3407
1,89,0,0,0,0,0,1,3441
0,56,0,0,0,0,1,1,4368
0,18,0,0,0,0,1,1,2548
0,75,0,0,0,0,1,1,3838
0,2,0,0,0,0,1,1,4048
0,30,0,0,0,0,0,1,2638
1,166,0,0,0,0,0,0,3203
0,38,0,0,0,0,0,0,3662
0,185,0,0,0,0,0,0,4929
0,75,0,0,0,0,1,0,4932
1,165,0,0,0,0,0,1,4237
1,146,0,0,0,0,0,1,4268
0,170,0,0,0,0,0,0,4311
0,0,0,0,0,0,0,1,2960
1,104,0,0,0,0,0,1,4318
1,181,0,0,0,0,1,0,4982
1,1,0,0,0,0,0,1,4380
0,182,0,0,0,0,0,1,4234
1,180,0,0,0,0,1,1,3412
1,52,0,0,0,0,1,0,4283
1,78,0,0,0,0,1,0,4726
0,165,0,0,0,0,1,1,4317
0,95,0,0,0,0,1,0,3190
0,160,0,0,0,0,0,0,4223
1,39,0,0,0,0,1,1,4935
0,23,0,0,0,0,0,1,4191
1,12,0,0,0,0,1,1,3523
1,151,0,0,0,0,1,1,3169
0,187,0,0,0,0,1,0,4520
1,195,0,0,0,0,1,1,4340
0,35,0,0,0,0,0,1,3327
1,54,0,0,0,0,1,1,4603
0,143,0,0,0,0,1,1,2943
0,109,0,0,0,0,1,1,3873
0,44,0,0,0,0,0,0,2664
0,86,0,0,0,0,0,1,4142
1,170,0,0,0,0,1,1,3011
1,86,0,0,0,0,0,1,4529
1,42,0,0,0,0,0,0,3926
1,30,0,0,0,0,0,0,4127
1,100,0,0,0,0,1,1,2559
1,165,0,0,0,0,0,1,4405
0,182,0,0,0,0,0,1,3494
0,79,0,0,0,0,1,1,3719
1,116,0,0,0,0,0,0,3866
0,8,0,0,0,0,1,0,4087
1,11,0,0,0,0,1,0,2649
0,20,0,0,0,0,1,1,2881
1,197,0,0,0,0,0,1,3735
1,192,0,0,0,0,1,1,3519
0,137,0,0,0,0,1,1,4300
1,102,0,0,0,0,1,0,4211
1,161,0,0,0,0,1,0,3640
0,4,0,0,0,0,0,1,3963
1,107,0,0,0,0,0,1,2568
0,102,0,0,0,0,0,1,3846
1,56,0,0,0,0,0,1,3644
1,10,0,0,0,0,1,1,4530
1,48,0,0,0,0,0,1,4162
0,66,0,0,0,0,1,1,4327
1,180,0,0,0,0,1,0,4476
0,76,0,0,0,0,0,0,2935
0,40,0,0,0,0,0,1,2851
1,84,0,0,0,0,0,0,2513
1,199,0,0,0,0,1,0,3881
1,92,0,0,0,0,1,1,2651
0,8,0,0,0,0,1,1,3467
0,110,0,0,0,0,0,0,4653
0,140,0,0,0,0,0,1,3190
1,17,0,0,0,0,0,1,3656
0,162,0,0,0,0,0,1,3680
1,32,0,0,0,0,0,1,3079
0,54,0,0,0,0,0,0,3222
0,99,0,0,0,0,0,0,3452
0,187,0,0,0,0,1,1,3692
1,145,0,0,0,0,1,1,2588
1,45,0,0,0,0,0,0,2504
0,144,0,0,0,0,0,0,2823
0,164,0,0,0,0,1,0,4330
1,113,0,0,0,0,1,0,2992
1,136,0,0,0,0,0,0,3600
0,148,0,0,0,0,1,1,4409
1,180,0,0,0,0,0,1,3373
0,135,0,0,0,0,1,1,2658
1,92,0,0,0,0,1,0,4558
1,194,0,0,0,0,0,1,3620
0,65,0,0,0,0,1,1,3471
0,119,0,0,0,0,1,0,4495
0,167,0,0,0,0,0,1,4078
0,55,0,0,0,0,0,0,3750
0,190,0,0,0,0,0,1,3633
0,8,0,0,0,0,0,0,3446
1,114,0,0,0,0,1,0,3075
1,65,0,0,0,0,1,1,3310
1,154,0,0,0,0,0,0,3812
0,175,0,0,0,0,1,0,3594
0,100,0,0,0,0,0,1,3699
0,110,0,0,0,0,1,0,4936
