M_HBUSREQ,M_HADDR,M_HTRANS,M_HSIZE,M_HBURST,M_HPROT,M_HLOCK,M_HWRITE,M_HWDATA
1,50,0,0,0,0,0,1,2226
1,51,0,0,0,0,0,1,4705
1,1,0,0,0,0,0,1,4641
1,16,0,0,0,0,0,1,2234
1,0,0,0,0,0,0,1,4457
1,50,0,0,0,0,0,1,386
1,89,0,0,0,0,0,1,1633
1,85,0,0,0,0,0,1,65
1,45,0,0,0,0,0,1,3018
1,27,0,0,0,0,0,1,3445
1,7,0,0,0,0,0,1,3945
1,90,0,0,0,0,0,1,3419
1,56,0,0,0,0,0,1,2464
1,97,0,0,0,0,0,1,3126
1,49,0,0,0,0,0,1,174
1,40,0,0,0,0,0,1,4147
1,52,0,0,0,0,0,1,3809
1,53,0,0,0,0,0,1,932
1,6,0,0,0,0,0,1,3805
1,15,0,0,0,0,0,1,2349
1,20,0,0,0,0,0,1,821
1,72,0,0,0,0,0,1,3429
1,39,0,0,0,0,0,1,1694
1,55,0,0,0,0,0,1,4818
1,70,0,0,0,0,0,1,4643
1,87,0,0,0,0,0,1,3425
1,54,0,0,0,0,0,1,2532
1,47,0,0,0,0,0,1,3446
1,66,0,0,0,0,0,1,2384
1,83,0,0,0,0,0,1,239
1,62,0,0,0,0,0,1,504
1,59,0,0,0,0,0,1,1691
1,49,0,0,0,0,0,1,295
1,54,0,0,0,0,0,1,1056
1,51,0,0,0,0,0,1,3674
1,38,0,0,0,0,0,1,2843
1,95,0,0,0,0,0,1,2237
1,10,0,0,0,0,0,1,1869
1,49,0,0,0,0,0,1,4688
1,68,0,0,0,0,0,1,4563
1,90,0,0,0,0,0,1,1615
1,89,0,0,0,0,0,1,3032
1,5,0,0,0,0,0,1,4751
1,0,0,0,0,0,0,1,4522
1,77,0,0,0,0,0,1,1649
1,51,0,0,0,0,0,1,4069
1,14,0,0,0,0,0,1,1756
1,95,0,0,0,0,0,1,2258
1,26,0,0,0,0,0,1,830
1,34,0,0,0,0,0,1,3437
1,62,0,0,0,0,0,1,35
1,75,0,0,0,0,0,1,1648
1,54,0,0,0,0,0,1,1574
1,0,0,0,0,0,0,1,420
1,93,0,0,0,0,0,1,1601
1,55,0,0,0,0,0,1,2391
1,70,0,0,0,0,0,1,1628
1,81,0,0,0,0,0,1,4822
1,55,0,0,0,0,0,1,2228
1,0,0,0,0,0,0,1,4443
1,50,0,0,0,0,0,1,2459
1,12,0,0,0,0,0,1,1683
1,28,0,0,0,0,0,1,1696
1,72,0,0,0,0,0,1,3663
1,44,0,0,0,0,0,1,514
1,14,0,0,0,0,0,1,2337
1,46,0,0,0,0,0,1,0
1,54,0,0,0,0,0,1,1201
1,80,0,0,0,0,0,1,4036
1,93,0,0,0,0,0,1,2716
1,68,0,0,0,0,0,1,58
1,81,0,0,0,0,0,1,3805
1,50,0,0,0,0,0,1,253
1,83,0,0,0,0,0,1,2533
1,44,0,0,0,0,0,1,4067
1,82,0,0,0,0,0,1,2819
1,55,0,0,0,0,0,1,2381
1,5,0,0,0,0,0,1,3826
1,89,0,0,0,0,0,1,2846
1,93,0,0,0,0,0,1,2256
1,19,0,0,0,0,0,1,3008
1,67,0,0,0,0,0,1,15
1,29,0,0,0,0,0,1,1266
1,13,0,0,0,0,0,1,2355
1,12,0,0,0,0,0,1,1659
1,54,0,0,0,0,0,1,246
1,68,0,0,0,0,0,1,2535
1,94,0,0,0,0,0,1,2603
1,92,0,0,0,0,0,1,2796
1,28,0,0,0,0,0,1,3041
1,52,0,0,0,0,0,1,2228
1,16,0,0,0,0,0,1,1667
1,10,0,0,0,0,0,1,3444
1,50,0,0,0,0,0,1,314
1,65,0,0,0,0,0,1,3407
1,35,0,0,0,0,0,1,2228
1,89,0,0,0,0,0,1,4053
1,65,0,0,0,0,0,1,3808
1,50,0,0,0,0,0,1,4722
1,97,0,0,0,0,0,1,4815
1,2,0,0,0,0,0,1,428
1,31,0,0,0,0,0,1,4403
1,53,0,0,0,0,0,1,1372
1,67,0,0,0,0,0,1,2381
1,0,0,0,0,0,0,1,827
1,92,0,0,0,0,0,1,2805
1,29,0,0,0,0,0,1,1317
1,15,0,0,0,0,0,1,3124
1,65,0,0,0,0,0,1,4642
1,83,0,0,0,0,0,1,2787
1,12,0,0,0,0,0,1,1586
1,16,0,0,0,0,0,1,2338
1,55,0,0,0,0,0,1,4677
1,8,0,0,0,0,0,1,2845
1,63,0,0,0,0,0,1,4821
1,61,0,0,0,0,0,1,3671
1,13,0,0,0,0,0,1,3413
1,62,0,0,0,0,0,1,3412
1,11,0,0,0,0,0,1,4748
1,23,0,0,0,0,0,1,4559
1,72,0,0,0,0,0,1,1589
1,89,0,0,0,0,0,1,3448
1,57,0,0,0,0,0,1,4055
1,71,0,0,0,0,0,1,2389
1,1,0,0,0,0,0,1,4262
1,32,0,0,0,0,0,1,4416
1,70,0,0,0,0,0,1,1623
1,27,0,0,0,0,0,1,4643
1,0,0,0,0,0,0,1,4233
1,29,0,0,0,0,0,1,1124
1,30,0,0,0,0,0,1,1698
1,54,0,0,0,0,0,1,45
1,29,0,0,0,0,0,1,2841
1,96,0,0,0,0,0,1,2333
1,54,0,0,0,0,0,1,711
1,29,0,0,0,0,0,1,1162
1,48,0,0,0,0,0,1,2533
1,70,0,0,0,0,0,1,3433
1,90,0,0,0,0,0,1,1693
1,54,0,0,0,0,0,1,924
1,90,0,0,0,0,0,1,1643
1,91,0,0,0,0,0,1,2819
1,87,0,0,0,0,0,1,2796
1,29,0,0,0,0,0,1,632
1,53,0,0,0,0,0,1,538
1,1,0,0,0,0,0,1,308
1,84,0,0,0,0,0,1,2841
1,80,0,0,0,0,0,1,38
1,76,0,0,0,0,0,1,33
1,0,0,0,0,0,0,1,4419
1,90,0,0,0,0,0,1,3034
1,20,0,0,0,0,0,1,834
1,31,0,0,0,0,0,1,4214
1,20,0,0,0,0,0,1,4732
1,24,0,0,0,0,0,1,3945
1,77,0,0,0,0,0,1,28
1,94,0,0,0,0,0,1,2275
1,16,0,0,0,0,0,1,1895
1,29,0,0,0,0,0,1,917
1,18,0,0,0,0,0,1,3421
1,66,0,0,0,0,0,1,513
1,86,0,0,0,0,0,1,133
1,49,0,0,0,0,0,1,452
1,36,0,0,0,0,0,1,4072
1,70,0,0,0,0,0,1,2365
0,48,0,0,0,0,0,0,936
0,29,0,0,0,0,0,1,952
1,69,0,0,0,0,0,1,2104
1,7,0,0,0,0,0,0,4317
1,53,0,0,0,0,0,0,4750
0,82,0,0,0,0,0,0,2278
0,11,0,0,0,0,0,1,4999
1,26,0,0,0,0,0,0,915
0,91,0,0,0,0,0,1,4817
1,38,0,0,0,0,0,1,208
1,33,0,0,0,0,0,1,3915
1,8,0,0,0,0,0,0,1343
0,70,0,0,0,0,0,1,3176
0,94,0,0,0,0,0,0,3959
0,70,0,0,0,0,0,0,189
0,93,0,0,0,0,0,1,4451
0,22,0,0,0,0,0,1,2585
0,97,0,0,0,0,0,1,3188
0,38,0,0,0,0,0,1,1648
1,88,0,0,0,0,0,0,4500
1,82,0,0,0,0,0,0,817
0,58,0,0,0,0,0,1,3564
0,42,0,0,0,0,0,0,3151
0,59,0,0,0,0,0,0,1116
0,95,0,0,0,0,0,1,2055
0,28,0,0,0,0,0,1,1008
1,46,0,0,0,0,0,1,575
1,83,0,0,0,0,0,0,2610
0,44,0,0,0,0,0,0,4510
1,89,0,0,0,0,0,0,2524
0,26,0,0,0,0,0,0,3667
1,57,0,0,0,0,0,0,758
1,67,0,0,0,0,0,0,1893
1,55,0,0,0,0,0,0,3425
0,39,0,0,0,0,0,0,1959
0,87,0,0,0,0,0,1,1719
0,22,0,0,0,0,0,1,2851
0,44,0,0,0,0,0,0,823
0,39,0,0,0,0,0,1,422
0,7,0,0,0,0,0,0,4335
0,78,0,0,0,0,0,1,1675
0,2,0,0,0,0,0,0,2770
1,51,0,0,0,0,0,1,1262
0,45,0,0,0,0,0,0,4487
1,6,0,0,0,0,0,1,380
1,85,0,0,0,0,0,0,4189
1,94,0,0,0,0,0,1,2519
0,65,0,0,0,0,0,0,4332
0,5,0,0,0,0,0,0,1674
1,60,0,0,0,0,0,0,2538
0,4,0,0,0,0,0,1,2329
0,33,0,0,0,0,0,1,4902
0,24,0,0,0,0,0,0,868
0,28,0,0,0,0,0,1,1747
0,39,0,0,0,0,0,1,3362
0,31,0,0,0,0,0,1,459
0,5,0,0,0,0,0,0,620
1,28,0,0,0,0,0,1,2769
0,94,0,0,0,0,0,1,971
1,37,0,0,0,0,0,0,1423
1,30,0,0,0,0,0,0,4968
1,51,0,0,0,0,0,0,3122
0,91,0,0,0,0,0,1,3446
1,54,0,0,0,0,0,1,3479
0,4,0,0,0,0,0,1,1256
1,2,0,0,0,0,0,1,2716
1,91,0,0,0,0,0,1,2565
0,85,0,0,0,0,0,0,1018
1,14,0,0,0,0,0,0,1922
1,61,0,0,0,0,0,0,2327
1,38,0,0,0,0,0,1,1171
1,32,0,0,0,0,0,0,3911
1,2,0,0,0,0,0,0,526
0,95,0,0,0,0,0,0,2499
1,41,0,0,0,0,0,0,1919
0,61,0,0,0,0,0,1,4260
1,62,0,0,0,0,0,0,2793
0,77,0,0,0,0,0,1,4000
1,56,0,0,0,0,0,1,407
1,31,0,0,0,0,0,1,2423
1,51,0,0,0,0,0,1,2103
1,38,0,0,0,0,0,0,1723
0,83,0,0,0,0,0,1,687
1,71,0,0,0,0,0,1,3511
0,5,0,0,0,0,0,0,4201
0,43,0,0,0,0,0,0,3597
1,46,0,0,0,0,0,1,3536
1,12,0,0,0,0,0,0,1474
0,79,0,0,0,0,0,0,1273
1,59,0,0,0,0,0,0,3804
1,33,0,0,0,0,0,0,4135
1,35,0,0,0,0,0,1,3545
0,96,0,0,0,0,0,0,1178
0,87,0,0,0,0,0,1,4329
0,81,0,0,0,0,0,1,0
0,59,0,0,0,0,0,0,4668
1,32,0,0,0,0,0,0,1700
0,92,0,0,0,0,0,0,2604
0,33,0,0,0,0,0,1,558
0,40,0,0,0,0,0,0,702
1,8,0,0,0,0,0,0,3104
0,80,0,0,0,0,0,0,3262
0,64,0,0,0,0,0,1,4766
0,57,0,0,0,0,0,1,433
1,28,0,0,0,0,0,1,2230
1,78,0,0,0,0,0,1,4364
1,23,0,0,0,0,0,0,4636
1,83,0,0,0,0,0,0,2072
1,78,0,0,0,0,0,0,4980
1,12,0,0,0,0,0,0,2406
1,73,0,0,0,0,0,0,4747
1,36,0,0,0,0,0,1,3462
0,70,0,0,0,0,0,0,3640
0,22,0,0,0,0,0,0,667
0,44,0,0,0,0,0,0,3073
0,69,0,0,0,0,0,0,3908
0,47,0,0,0,0,0,0,2491
0,64,0,0,0,0,0,1,4788
1,87,0,0,0,0,0,1,614
0,16,0,0,0,0,0,1,1508
0,8,0,0,0,0,0,1,235
1,68,0,0,0,0,0,0,3486
1,72,0,0,0,0,0,0,3974
1,36,0,0,0,0,0,0,1336
1,1,0,0,0,0,0,1,4157
1,60,0,0,0,0,0,0,1425
0,65,0,0,0,0,0,1,4587
1,90,0,0,0,0,0,1,1817
1,8,0,0,0,0,0,0,357
1,78,0,0,0,0,0,0,47
1,71,0,0,0,0,0,0,4163
1,8,0,0,0,0,0,0,4076
0,17,0,0,0,0,0,0,3815
1,71,0,0,0,0,0,1,4991
1,83,0,0,0,0,0,1,3740
1,80,0,0,0,0,0,0,370
0,63,0,0,0,0,0,1,285
0,68,0,0,0,0,0,0,4041
1,84,0,0,0,0,0,1,4531
1,54,0,0,0,0,0,1,4328
1,52,0,0,0,0,0,0,4305
1,44,0,0,0,0,0,1,1600
1,25,0,0,0,0,0,1,1055
0,70,0,0,0,0,0,0,3189
0,69,0,0,0,0,0,0,4518
0,23,0,0,0,0,0,1,2361
1,23,0,0,0,0,0,1,2382
0,22,0,0,0,0,0,0,554
1,66,0,0,0,0,0,1,1676
1,70,0,0,0,0,0,1,827
0,55,0,0,0,0,0,0,3184
0,62,0,0,0,0,0,0,3685
0,9,0,0,0,0,0,1,854
0,63,0,0,0,0,0,0,1925
1,4,0,0,0,0,0,1,2092
0,60,0,0,0,0,0,0,305
1,84,0,0,0,0,0,1,1556
1,69,0,0,0,0,0,0,3204
1,94,0,0,0,0,0,0,2396
1,4,0,0,0,0,0,0,1627
0,70,0,0,0,0,0,0,506
0,83,0,0,0,0,0,0,4138
0,12,0,0,0,0,0,0,651
0,39,0,0,0,0,0,1,2972
0,76,0,0,0,0,0,1,3481
1,44,0,0,0,0,0,1,3454
1,77,0,0,0,0,0,1,905
0,44,0,0,0,0,0,0,1981
0,38,0,0,0,0,0,0,2263
1,96,0,0,0,0,0,1,3529
1,72,0,0,0,0,0,1,2359
1,65,0,0,0,0,0,1,4008
0,62,0,0,0,0,0,1,1799
0,5,0,0,0,0,0,1,19
1,78,0,0,0,0,0,1,1434
1,85,0,0,0,0,0,0,3727
0,25,0,0,0,0,0,1,4468
0,49,0,0,0,0,0,1,2147
1,3,0,0,0,0,0,1,4931
0,12,0,0,0,0,0,1,492
0,80,0,0,0,0,0,1,1853
0,73,0,0,0,0,0,1,2672
1,24,0,0,0,0,0,1,2634
0,15,0,0,0,0,0,1,2822
0,28,0,0,0,0,0,0,4907
1,93,0,0,0,0,0,1,3005
1,74,0,0,0,0,0,0,3363
1,28,0,0,0,0,0,0,750
1,67,0,0,0,0,0,1,3495
0,44,0,0,0,0,0,0,4216
1,17,0,0,0,0,0,0,1391
0,68,0,0,0,0,0,1,3984
1,92,0,0,0,0,0,0,3463
0,36,0,0,0,0,0,0,1328
1,91,0,0,0,0,0,1,3531
1,86,0,0,0,0,0,1,3131
1,64,0,0,0,0,0,1,4087
0,20,0,0,0,0,0,1,4980
1,90,0,0,0,0,0,0,2388
1,67,0,0,0,0,0,1,3857
1,24,0,0,0,0,0,0,3086
1,76,0,0,0,0,0,0,3794
1,21,0,0,0,0,0,1,4661
1,71,0,0,0,0,0,0,1540
0,94,0,0,0,0,0,1,960
1,41,0,0,0,0,0,0,4119
1,54,0,0,0,0,0,0,2826
0,5,0,0,0,0,0,0,4935
0,4,0,0,0,0,0,0,4555
1,40,0,0,0,0,0,0,3416
0,86,0,0,0,0,0,0,1093
0,89,0,0,0,0,0,0,3157
0,85,0,0,0,0,0,0,4888
0,11,0,0,0,0,0,1,333
1,74,0,0,0,0,0,1,457
1,68,0,0,0,0,0,0,2352
0,59,0,0,0,0,0,0,3405
1,50,0,0,0,0,0,0,4808
0,22,0,0,0,0,0,0,2427
1,73,0,0,0,0,0,0,1189
1,62,0,0,0,0,0,1,4807
0,22,0,0,0,0,0,1,3615
1,9,0,0,0,0,0,0,1509
0,7,0,0,0,0,0,0,1536
0,35,0,0,0,0,0,0,4923
0,31,0,0,0,0,0,1,3012
1,83,0,0,0,0,0,1,4217
0,19,0,0,0,0,0,0,3528
1,51,0,0,0,0,0,1,1233
0,76,0,0,0,0,0,1,1572
0,20,0,0,0,0,0,1,3332
0,72,0,0,0,0,0,1,885
0,42,0,0,0,0,0,1,1441
0,14,0,0,0,0,0,0,4738
0,34,0,0,0,0,0,1,4382
0,41,0,0,0,0,0,1,3850
0,13,0,0,0,0,0,1,4797
1,43,0,0,0,0,0,1,4949
0,88,0,0,0,0,0,1,2253
0,85,0,0,0,0,0,1,3399
1,49,0,0,0,0,0,1,2636
0,53,0,0,0,0,0,1,2242
0,4,0,0,0,0,0,0,4766
1,16,0,0,0,0,0,0,988
0,44,0,0,0,0,0,1,2369
1,23,0,0,0,0,0,1,1364
1,90,0,0,0,0,0,0,1678
0,27,0,0,0,0,0,1,1829
1,7,0,0,0,0,0,1,3871
0,14,0,0,0,0,0,1,3861
0,56,0,0,0,0,0,0,1752
1,16,0,0,0,0,0,1,4716
1,85,0,0,0,0,0,0,2660
0,2,0,0,0,0,0,0,1677
0,33,0,0,0,0,0,1,2621
1,56,0,0,0,0,0,0,1012
1,34,0,0,0,0,0,1,539
1,24,0,0,0,0,0,1,4891
0,96,0,0,0,0,0,1,1485
0,25,0,0,0,0,0,0,2605
0,65,0,0,0,0,0,1,3228
0,16,0,0,0,0,0,1,2343
1,79,0,0,0,0,0,0,4713
1,58,0,0,0,0,0,0,2455
0,32,0,0,0,0,0,1,4410
0,22,0,0,0,0,0,1,9
0,49,0,0,0,0,0,1,4748
1,74,0,0,0,0,0,1,1480
1,58,0,0,0,0,0,1,2706
0,50,0,0,0,0,0,0,2089
0,45,0,0,0,0,0,1,1042
1,66,0,0,0,0,0,0,3602
0,50,0,0,0,0,0,1,1681
1,87,0,0,0,0,0,1,4570
1,74,0,0,0,0,0,0,1345
0,92,0,0,0,0,0,1,3554
1,77,0,0,0,0,0,0,2379
0,51,0,0,0,0,0,1,4808
0,94,0,0,0,0,0,0,2271
1,3,0,0,0,0,0,0,1769
1,33,0,0,0,0,0,0,1815
1,89,0,0,0,0,0,0,358
0,95,0,0,0,0,0,1,2844
1,80,0,0,0,0,0,0,830
1,68,0,0,0,0,0,1,1866
0,50,0,0,0,0,0,1,1943
0,76,0,0,0,0,0,1,2708
0,47,0,0,0,0,0,1,1219
1,89,0,0,0,0,0,1,1275
0,14,0,0,0,0,0,1,529
0,12,0,0,0,0,0,0,4385
0,96,0,0,0,0,0,1,3530
0,9,0,0,0,0,0,0,1447
1,71,0,0,0,0,0,1,2951
0,13,0,0,0,0,0,1,3952
1,50,0,0,0,0,0,1,541
0,2,0,0,0,0,0,0,968
0,57,0,0,0,0,0,0,3505
1,38,0,0,0,0,0,0,1475
1,52,0,0,0,0,0,1,4858
0,58,0,0,0,0,0,0,2507
0,96,0,0,0,0,0,1,2947
1,43,0,0,0,0,0,0,246
0,44,0,0,0,0,0,1,1297
1,9,0,0,0,0,0,1,4508
0,21,0,0,0,0,0,0,2176
0,60,0,0,0,0,0,1,4209
0,10,0,0,0,0,0,0,246
0,96,0,0,0,0,0,0,3619
1,59,0,0,0,0,0,0,1929
0,97,0,0,0,0,0,0,4744
1,58,0,0,0,0,0,1,4919
0,32,0,0,0,0,0,0,2253
0,65,0,0,0,0,0,1,238
0,14,0,0,0,0,0,0,2922
0,47,0,0,0,0,0,1,3076
1,16,0,0,0,0,0,0,1741
0,21,0,0,0,0,0,0,3754
1,26,0,0,0,0,0,0,1002
1,53,0,0,0,0,0,1,226
1,67,0,0,0,0,0,0,866
0,70,0,0,0,0,0,1,2499
0,52,0,0,0,0,0,0,3824
1,77,0,0,0,0,0,0,4859
0,32,0,0,0,0,0,0,3415
0,41,0,0,0,0,0,0,675
0,66,0,0,0,0,0,1,3409
1,29,0,0,0,0,0,1,2762
0,45,0,0,0,0,0,0,3284
0,46,0,0,0,0,0,0,2468
0,41,0,0,0,0,0,1,3163
0,82,0,0,0,0,0,0,974
1,10,0,0,0,0,0,0,1736
0,4,0,0,0,0,0,0,1916
0,19,0,0,0,0,0,1,1440
1,56,0,0,0,0,0,1,4484
1,84,0,0,0,0,0,1,3848
0,18,0,0,0,0,0,1,417
1,5,0,0,0,0,0,1,1239
0,37,0,0,0,0,0,0,989
0,28,0,0,0,0,0,1,1437
0,22,0,0,0,0,0,0,3166
1,73,0,0,0,0,0,1,980
0,70,0,0,0,0,0,0,3596
0,45,0,0,0,0,0,0,1504
1,50,0,0,0,0,0,0,2026
0,26,0,0,0,0,0,0,3728
0,35,0,0,0,0,0,1,1645
1,72,0,0,0,0,0,0,2688
0,26,0,0,0,0,0,1,1705
0,66,0,0,0,0,0,0,1387
0,49,0,0,0,0,0,1,3999
1,9,0,0,0,0,0,0,2503
0,42,0,0,0,0,0,0,1841
1,68,0,0,0,0,0,1,2859
1,24,0,0,0,0,0,0,4437
0,21,0,0,0,0,0,1,4308
1,74,0,0,0,0,0,0,4155
1,29,0,0,0,0,0,0,3299
0,39,0,0,0,0,0,0,3218
1,47,0,0,0,0,0,0,1605
0,71,0,0,0,0,0,1,4882
0,43,0,0,0,0,0,1,2007
0,22,0,0,0,0,0,0,3905
0,5,0,0,0,0,0,1,1237
0,33,0,0,0,0,0,0,2800
0,57,0,0,0,0,0,0,4068
0,93,0,0,0,0,0,0,321
0,12,0,0,0,0,0,1,3443
0,40,0,0,0,0,0,1,970
0,23,0,0,0,0,0,0,4330
1,80,0,0,0,0,0,0,3235
1,48,0,0,0,0,0,0,1946
0,64,0,0,0,0,0,1,871
1,39,0,0,0,0,0,0,4421
1,41,0,0,0,0,0,1,4324
0,1,0,0,0,0,0,0,2368
0,62,0,0,0,0,0,0,1586
1,70,0,0,0,0,0,0,767
1,52,0,0,0,0,0,0,3403
1,31,0,0,0,0,0,0,3974
0,49,0,0,0,0,0,1,2864
0,33,0,0,0,0,0,0,146
1,1,0,0,0,0,0,0,2342
1,47,0,0,0,0,0,1,1242
1,9,0,0,0,0,0,1,628
1,19,0,0,0,0,0,1,1331
1,11,0,0,0,0,0,0,2519
0,67,0,0,0,0,0,0,285
0,72,0,0,0,0,0,1,4557
0,29,0,0,0,0,0,1,2538
0,62,0,0,0,0,0,1,3605
1,92,0,0,0,0,0,1,1711
1,83,0,0,0,0,0,1,457
1,60,0,0,0,0,0,0,3477
0,33,0,0,0,0,0,0,119
1,20,0,0,0,0,0,1,1427
1,62,0,0,0,0,0,1,1865
0,51,0,0,0,0,0,0,3512
0,69,0,0,0,0,0,0,2535
0,71,0,0,0,0,0,0,3126
1,23,0,0,0,0,0,1,393
1,66,0,0,0,0,0,1,3525
0,26,0,0,0,0,0,1,1118
0,95,0,0,0,0,0,1,2627
1,56,0,0,0,0,0,1,486
0,58,0,0,0,0,0,0,3693
0,69,0,0,0,0,0,1,2090
1,16,0,0,0,0,0,1,2624
0,46,0,0,0,0,0,0,4962
1,51,0,0,0,0,0,1,1509
1,45,0,0,0,0,0,0,3400
0,49,0,0,0,0,0,1,3273
0,50,0,0,0,0,0,0,831
0,28,0,0,0,0,0,0,4608
0,39,0,0,0,0,0,1,1747
1,92,0,0,0,0,0,0,350
1,25,0,0,0,0,0,0,3732
0,34,0,0,0,0,0,0,3226
1,31,0,0,0,0,0,0,4462
0,31,0,0,0,0,0,1,451
0,5,0,0,0,0,0,1,4415
1,53,0,0,0,0,0,0,1794
0,18,0,0,0,0,0,0,2874
0,38,0,0,0,0,0,1,2983
0,65,0,0,0,0,0,1,3860
1,87,0,0,0,0,0,1,790
1,4,0,0,0,0,0,1,3054
1,80,0,0,0,0,0,0,3943
0,73,0,0,0,0,0,1,1331
1,31,0,0,0,0,0,1,3181
0,48,0,0,0,0,0,1,4177
0,49,0,0,0,0,0,1,597
0,92,0,0,0,0,0,0,3565
0,83,0,0,0,0,0,1,3160
1,4,0,0,0,0,0,0,1667
0,60,0,0,0,0,0,1,4902
0,67,0,0,0,0,0,0,1203
0,41,0,0,0,0,0,0,1235
0,79,0,0,0,0,0,1,3846
1,67,0,0,0,0,0,0,3443
0,87,0,0,0,0,0,1,845
0,28,0,0,0,0,0,0,3436
1,64,0,0,0,0,0,1,2016
1,4,0,0,0,0,0,1,1565
0,30,0,0,0,0,0,1,405
1,59,0,0,0,0,0,1,1822
0,0,0,0,0,0,0,1,4798
1,94,0,0,0,0,0,0,1838
1,42,0,0,0,0,0,0,2055
1,2,0,0,0,0,0,1,1018
0,10,0,0,0,0,0,1,4172
0,50,0,0,0,0,0,1,4902
1,12,0,0,0,0,0,1,3877
1,64,0,0,0,0,0,0,2678
1,56,0,0,0,0,0,0,3813
0,68,0,0,0,0,0,0,952
0,13,0,0,0,0,0,0,1196
0,54,0,0,0,0,0,1,1013
1,49,0,0,0,0,0,0,1401
0,56,0,0,0,0,0,1,340
1,79,0,0,0,0,0,1,214
1,22,0,0,0,0,0,1,452
0,83,0,0,0,0,0,1,4992
0,39,0,0,0,0,0,1,3088
0,3,0,0,0,0,0,1,4928
0,94,0,0,0,0,0,0,1075
0,70,0,0,0,0,0,1,1608
0,89,0,0,0,0,0,1,3482
0,95,0,0,0,0,0,0,1014
0,77,0,0,0,0,0,0,4079
